Store Nbr,Vendor Stk Nbr,Product Line,Curr Str On Hand Qty
610,383-S20T-OPT-W,S20T,8 
610,383-S34Q-CRU-W,S34Q,8 
610,383-S34Q-ELE-W,S34Q,8 
610,383-S34Q-OPT-W,S34Q,8 
622,192-S12C-CRU-W,S12C,0 
622,192-S12C-ELE-W,S12C,0 
622,192-S12C-OPT-W,S12C,0 
622,192-S20T-CRU-W,S20T,0 
622,192-S20T-ELE-W,S20T,0 
622,192-S20T-OPT-W,S20T,0 
622,192-S34Q-CRU-W,S34Q,0 
622,192-S34Q-ELE-W,S34Q,0 
622,192-S34Q-OPT-W,S34Q,0 
631,123-S12C-CRU-W,S12C,0 
631,123-S12C-ELE-W,S12C,0 
631,123-S12C-OPT-W,S12C,0 
631,123-S20T-CRU-W,S20T,2 
631,123-S20T-ELE-W,S20T,2 
631,123-S20T-OPT-W,S20T,2 
631,123-S34Q-CRU-W,S34Q,2 
631,123-S34Q-ELE-W,S34Q,2 
631,123-S34Q-OPT-W,S34Q,2 
640,123-S12C-CRU-W,S12C,2 
640,123-S12C-ELE-W,S12C,2 
640,123-S12C-OPT-W,S12C,2 
640,123-S20T-CRU-W,S20T,2 
640,123-S20T-ELE-W,S20T,2 
640,123-S20T-OPT-W,S20T,2 
640,123-S34Q-CRU-W,S34Q,2 
640,123-S34Q-ELE-W,S34Q,2 
640,123-S34Q-OPT-W,S34Q,2 
645,182-S12C-CRU-W,S12C,2 
645,182-S12C-ELE-W,S12C,2 
645,182-S12C-OPT-W,S12C,2 
645,182-S20T-CRU-W,S20T,2 
645,182-S20T-ELE-W,S20T,2 
645,182-S20T-OPT-W,S20T,2 
645,182-S34Q-CRU-W,S34Q,2 
645,182-S34Q-ELE-W,S34Q,2 
645,182-S34Q-OPT-W,S34Q,2 
672,217-S12C-CRU-W,S12C,2 
672,217-S12C-ELE-W,S12C,2 
672,217-S12C-OPT-W,S12C,2 
672,217-S20T-CRU-W,S20T,2 
672,217-S20T-ELE-W,S20T,2 
672,217-S20T-OPT-W,S20T,2 
672,217-S34Q-CRU-W,S34Q,2 
672,217-S34Q-ELE-W,S34Q,2 
672,217-S34Q-OPT-W,S34Q,2 
680,217-S12C-CRU-W,S12C,2 
680,217-S12C-ELE-W,S12C,2 
680,217-S12C-OPT-W,S12C,2 
680,217-S20T-CRU-W,S20T,2 
680,217-S20T-ELE-W,S20T,2 
680,217-S20T-OPT-W,S20T,2 
680,217-S34Q-CRU-W,S34Q,2 
680,217-S34Q-ELE-W,S34Q,2 
680,217-S34Q-OPT-W,S34Q,2 
687,217-S12C-CRU-W,S12C,0 
687,217-S12C-ELE-W,S12C,0 
687,217-S12C-OPT-W,S12C,0 
687,217-S20T-CRU-W,S20T,0 
687,217-S20T-ELE-W,S20T,0 
687,217-S20T-OPT-W,S20T,0 
687,217-S34Q-CRU-W,S34Q,0 
687,217-S34Q-ELE-W,S34Q,0 
687,217-S34Q-OPT-W,S34Q,0 
699,176-S12C-CRU-W,S12C,2 
699,176-S12C-ELE-W,S12C,2 
699,176-S12C-OPT-W,S12C,2 
699,176-S20T-CRU-W,S20T,2 
699,176-S20T-ELE-W,S20T,2 
699,176-S20T-OPT-W,S20T,2 
699,176-S34Q-CRU-W,S34Q,2 
699,176-S34Q-ELE-W,S34Q,2 
699,176-S34Q-OPT-W,S34Q,2 
702,159-S12C-CRU-W,S12C,2 
702,159-S12C-ELE-W,S12C,2 
702,159-S12C-OPT-W,S12C,2 
702,159-S20T-CRU-W,S20T,2 
702,159-S20T-ELE-W,S20T,2 
702,159-S20T-OPT-W,S20T,2 
702,159-S34Q-CRU-W,S34Q,2 
702,159-S34Q-ELE-W,S34Q,2 
702,159-S34Q-OPT-W,S34Q,2 
719,133-S12C-CRU-W,S12C,4 
719,133-S12C-ELE-W,S12C,4 
719,133-S12C-OPT-W,S12C,4 
719,133-S20T-CRU-W,S20T,4 
719,133-S20T-ELE-W,S20T,4 
719,133-S20T-OPT-W,S20T,4 
719,133-S34Q-CRU-W,S34Q,4 
719,133-S34Q-ELE-W,S34Q,4 
719,133-S34Q-OPT-W,S34Q,4 
729,159-S12C-CRU-W,S12C,2 
729,159-S12C-ELE-W,S12C,2 
729,159-S12C-OPT-W,S12C,2 
729,159-S20T-CRU-W,S20T,2 
729,159-S20T-ELE-W,S20T,2 
729,159-S20T-OPT-W,S20T,1 
729,159-S34Q-CRU-W,S34Q,2 
729,159-S34Q-ELE-W,S34Q,1 
729,159-S34Q-OPT-W,S34Q,2 
743,192-S12C-CRU-W,S12C,2 
743,192-S12C-ELE-W,S12C,2 
743,192-S12C-OPT-W,S12C,2 
743,192-S20T-CRU-W,S20T,2 
743,192-S20T-ELE-W,S20T,2 
743,192-S20T-OPT-W,S20T,2 
743,192-S34Q-CRU-W,S34Q,2 
743,192-S34Q-ELE-W,S34Q,2 
743,192-S34Q-OPT-W,S34Q,2 
749,156-S12C-CRU-W,S12C,2 
749,156-S12C-ELE-W,S12C,2 
749,156-S12C-OPT-W,S12C,2 
749,156-S20T-CRU-W,S20T,2 
749,156-S20T-ELE-W,S20T,2 
749,156-S20T-OPT-W,S20T,2 
749,156-S34Q-CRU-W,S34Q,2 
749,156-S34Q-ELE-W,S34Q,2 
749,156-S34Q-OPT-W,S34Q,2 
753,250-S12C-CRU-W,S12C,4 
753,250-S12C-ELE-W,S12C,4 
753,250-S12C-OPT-W,S12C,4 
753,250-S20T-CRU-W,S20T,4 
753,250-S20T-ELE-W,S20T,4 
753,250-S20T-OPT-W,S20T,4 
753,250-S34Q-CRU-W,S34Q,4 
753,250-S34Q-ELE-W,S34Q,4 
753,250-S34Q-OPT-W,S34Q,4 
767,135-S12C-CRU-W,S12C,0 
767,135-S12C-ELE-W,S12C,0 
767,135-S12C-OPT-W,S12C,0 
767,135-S20T-CRU-W,S20T,0 
767,135-S20T-ELE-W,S20T,0 
767,135-S20T-OPT-W,S20T,0 
767,135-S34Q-CRU-W,S34Q,0 
767,135-S34Q-ELE-W,S34Q,0 
767,135-S34Q-OPT-W,S34Q,0 
774,182-S12C-CRU-W,S12C,2 
774,182-S12C-ELE-W,S12C,2 
774,182-S12C-OPT-W,S12C,2 
774,182-S20T-CRU-W,S20T,2 
774,182-S20T-ELE-W,S20T,2 
774,182-S20T-OPT-W,S20T,2 
774,182-S34Q-CRU-W,S34Q,2 
774,182-S34Q-ELE-W,S34Q,2 
774,182-S34Q-OPT-W,S34Q,2 
776,182-S12C-CRU-W,S12C,2 
776,182-S12C-ELE-W,S12C,2 
776,182-S12C-OPT-W,S12C,2 
776,182-S20T-CRU-W,S20T,2 
776,182-S20T-ELE-W,S20T,2 
776,182-S20T-OPT-W,S20T,2 
776,182-S34Q-CRU-W,S34Q,2 
776,182-S34Q-ELE-W,S34Q,2 
776,182-S34Q-OPT-W,S34Q,2 
780,142-S12C-CRU-W,S12C,0 
780,142-S12C-ELE-W,S12C,0 
780,142-S12C-OPT-W,S12C,0 
780,142-S20T-CRU-W,S20T,0 
780,142-S20T-ELE-W,S20T,0 
780,142-S20T-OPT-W,S20T,0 
780,142-S34Q-CRU-W,S34Q,0 
780,142-S34Q-ELE-W,S34Q,0 
780,142-S34Q-OPT-W,S34Q,0 
789,609-S12C-CRU-W,S12C,2 
789,609-S12C-ELE-W,S12C,2 
789,609-S12C-OPT-W,S12C,2 
789,609-S20T-CRU-W,S20T,2 
789,609-S20T-ELE-W,S20T,2 
789,609-S20T-OPT-W,S20T,2 
789,609-S34Q-CRU-W,S34Q,2 
789,609-S34Q-ELE-W,S34Q,2 
789,609-S34Q-OPT-W,S34Q,2 
796,606-S12C-CRU-W,S12C,0 
796,606-S12C-ELE-W,S12C,0 
796,606-S12C-OPT-W,S12C,0 
796,606-S20T-CRU-W,S20T,0 
796,606-S20T-ELE-W,S20T,0 
796,606-S20T-OPT-W,S20T,0 
796,606-S34Q-CRU-W,S34Q,0 
796,606-S34Q-ELE-W,S34Q,0 
796,606-S34Q-OPT-W,S34Q,0 
802,244-S12C-CRU-W,S12C,2 
802,244-S12C-ELE-W,S12C,2 
802,244-S12C-OPT-W,S12C,2 
802,244-S20T-CRU-W,S20T,2 
802,244-S20T-ELE-W,S20T,2 
802,244-S20T-OPT-W,S20T,2 
802,244-S34Q-CRU-W,S34Q,2 
802,244-S34Q-ELE-W,S34Q,2 
802,244-S34Q-OPT-W,S34Q,2 
807,609-S12C-CRU-W,S12C,2 
807,609-S12C-ELE-W,S12C,2 
807,609-S12C-OPT-W,S12C,2 
807,609-S20T-CRU-W,S20T,2 
807,609-S20T-ELE-W,S20T,2 
807,609-S20T-OPT-W,S20T,2 
807,609-S34Q-CRU-W,S34Q,2 
807,609-S34Q-ELE-W,S34Q,2 
807,609-S34Q-OPT-W,S34Q,2 
810,155-S12C-CRU-W,S12C,2 
810,155-S12C-ELE-W,S12C,2 
810,155-S12C-OPT-W,S12C,2 
810,155-S20T-CRU-W,S20T,2 
810,155-S20T-ELE-W,S20T,2 
810,155-S20T-OPT-W,S20T,2 
810,155-S34Q-CRU-W,S34Q,2 
810,155-S34Q-ELE-W,S34Q,2 
810,155-S34Q-OPT-W,S34Q,2 
842,610-S12C-CRU-W,S12C,2 
842,610-S12C-ELE-W,S12C,2 
842,610-S12C-OPT-W,S12C,2 
842,610-S20T-CRU-W,S20T,2 
842,610-S20T-ELE-W,S20T,2 
842,610-S20T-OPT-W,S20T,2 
842,610-S34Q-CRU-W,S34Q,2 
842,610-S34Q-ELE-W,S34Q,2 
842,610-S34Q-OPT-W,S34Q,2 
844,606-S12C-CRU-W,S12C,0 
844,606-S12C-ELE-W,S12C,0 
844,606-S12C-OPT-W,S12C,0 
844,606-S20T-CRU-W,S20T,0 
844,606-S20T-ELE-W,S20T,0 
844,606-S20T-OPT-W,S20T,0 
844,606-S34Q-CRU-W,S34Q,0 
844,606-S34Q-ELE-W,S34Q,0 
844,606-S34Q-OPT-W,S34Q,0 
867,182-S12C-CRU-W,S12C,2 
867,182-S12C-ELE-W,S12C,2 
867,182-S12C-OPT-W,S12C,2 
867,182-S20T-CRU-W,S20T,2 
867,182-S20T-ELE-W,S20T,2 
867,182-S20T-OPT-W,S20T,2 
867,182-S34Q-CRU-W,S34Q,2 
867,182-S34Q-ELE-W,S34Q,2 
867,182-S34Q-OPT-W,S34Q,2 
869,610-S12C-CRU-W,S12C,2 
869,610-S12C-ELE-W,S12C,2 
869,610-S12C-OPT-W,S12C,2 
869,610-S20T-CRU-W,S20T,2 
869,610-S20T-ELE-W,S20T,2 
869,610-S20T-OPT-W,S20T,2 
869,610-S34Q-CRU-W,S34Q,2 
869,610-S34Q-ELE-W,S34Q,2 
869,610-S34Q-OPT-W,S34Q,2 
878,142-S12C-CRU-W,S12C,0 
878,142-S12C-ELE-W,S12C,0 
878,142-S12C-OPT-W,S12C,0 
878,142-S20T-CRU-W,S20T,0 
878,142-S20T-ELE-W,S20T,0 
878,142-S20T-OPT-W,S20T,0 
878,142-S34Q-CRU-W,S34Q,0 
878,142-S34Q-ELE-W,S34Q,0 
878,142-S34Q-OPT-W,S34Q,0 
880,609-S12C-CRU-W,S12C,2 
880,609-S12C-ELE-W,S12C,2 
880,609-S12C-OPT-W,S12C,2 
880,609-S20T-CRU-W,S20T,2 
880,609-S20T-ELE-W,S20T,2 
880,609-S20T-OPT-W,S20T,2 
880,609-S34Q-CRU-W,S34Q,2 
880,609-S34Q-ELE-W,S34Q,2 
880,609-S34Q-OPT-W,S34Q,2 
890,118-S12C-CRU-W,S12C,14 
890,118-S12C-ELE-W,S12C,14 
890,118-S12C-OPT-W,S12C,14 
890,118-S20T-CRU-W,S20T,16 
890,118-S20T-ELE-W,S20T,16 
890,118-S20T-OPT-W,S20T,16 
890,118-S34Q-CRU-W,S34Q,16 
890,118-S34Q-ELE-W,S34Q,16 
890,118-S34Q-OPT-W,S34Q,16 
892,155-S12C-CRU-W,S12C,2 
892,155-S12C-ELE-W,S12C,2 
892,155-S12C-OPT-W,S12C,2 
892,155-S20T-CRU-W,S20T,2 
892,155-S20T-ELE-W,S20T,2 
892,155-S20T-OPT-W,S20T,2 
892,155-S34Q-CRU-W,S34Q,2 
892,155-S34Q-ELE-W,S34Q,2 
892,155-S34Q-OPT-W,S34Q,2 
896,609-S12C-CRU-W,S12C,2 
896,609-S12C-ELE-W,S12C,2 
896,609-S12C-OPT-W,S12C,2 
896,609-S20T-CRU-W,S20T,2 
896,609-S20T-ELE-W,S20T,2 
896,609-S20T-OPT-W,S20T,2 
896,609-S34Q-CRU-W,S34Q,2 
896,609-S34Q-ELE-W,S34Q,2 
896,609-S34Q-OPT-W,S34Q,2 
910,612-S12C-CRU-W,S12C,2 
910,612-S12C-ELE-W,S12C,2 
910,612-S12C-OPT-W,S12C,2 
910,612-S20T-CRU-W,S20T,2 
910,612-S20T-ELE-W,S20T,2 
910,612-S20T-OPT-W,S20T,2 
910,612-S34Q-CRU-W,S34Q,2 
910,612-S34Q-ELE-W,S34Q,2 
910,612-S34Q-OPT-W,S34Q,2 
935,162-S12C-CRU-W,S12C,0 
935,162-S12C-ELE-W,S12C,0 
935,162-S12C-OPT-W,S12C,0 
935,162-S20T-CRU-W,S20T,0 
935,162-S20T-ELE-W,S20T,0 
935,162-S20T-OPT-W,S20T,0 
935,162-S34Q-CRU-W,S34Q,0 
935,162-S34Q-ELE-W,S34Q,0 
935,162-S34Q-OPT-W,S34Q,0 
950,168-S12C-CRU-W,S12C,2 
950,168-S12C-ELE-W,S12C,2 
950,168-S12C-OPT-W,S12C,2 
950,168-S20T-CRU-W,S20T,2 
950,168-S20T-ELE-W,S20T,2 
950,168-S20T-OPT-W,S20T,2 
950,168-S34Q-CRU-W,S34Q,2 
950,168-S34Q-ELE-W,S34Q,2 
950,168-S34Q-OPT-W,S34Q,2 
953,610-S12C-CRU-W,S12C,2 
953,610-S12C-ELE-W,S12C,2 
953,610-S12C-OPT-W,S12C,2 
953,610-S20T-CRU-W,S20T,2 
953,610-S20T-ELE-W,S20T,2 
953,610-S20T-OPT-W,S20T,2 
953,610-S34Q-CRU-W,S34Q,2 
953,610-S34Q-ELE-W,S34Q,2 
953,610-S34Q-OPT-W,S34Q,2 
958,244-S12C-CRU-W,S12C,2 
958,244-S12C-ELE-W,S12C,2 
958,244-S12C-OPT-W,S12C,2 
958,687-S12C-CRU-W,S12C,4 
958,687-S12C-ELE-W,S12C,4 
958,687-S12C-OPT-W,S12C,4 
958,244-S20T-CRU-W,S20T,2 
958,244-S20T-ELE-W,S20T,2 
958,244-S20T-OPT-W,S20T,2 
958,687-S20T-CRU-W,S20T,4 
958,687-S20T-ELE-W,S20T,4 
958,687-S20T-OPT-W,S20T,4 
958,244-S34Q-CRU-W,S34Q,2 
958,244-S34Q-ELE-W,S34Q,2 
958,244-S34Q-OPT-W,S34Q,2 
958,687-S34Q-CRU-W,S34Q,4 
958,687-S34Q-ELE-W,S34Q,4 
958,687-S34Q-OPT-W,S34Q,4 
962,610-S12C-CRU-W,S12C,0 
962,610-S12C-ELE-W,S12C,0 
962,610-S12C-OPT-W,S12C,0 
962,610-S20T-CRU-W,S20T,0 
962,610-S20T-ELE-W,S20T,0 
962,610-S20T-OPT-W,S20T,0 
962,610-S34Q-CRU-W,S34Q,0 
962,610-S34Q-ELE-W,S34Q,0 
962,610-S34Q-OPT-W,S34Q,0 
972,609-S12C-CRU-W,S12C,2 
972,609-S12C-ELE-W,S12C,2 
972,609-S12C-OPT-W,S12C,2 
972,609-S20T-CRU-W,S20T,2 
972,609-S20T-ELE-W,S20T,2 
972,609-S20T-OPT-W,S20T,2 
972,609-S34Q-CRU-W,S34Q,2 
972,609-S34Q-ELE-W,S34Q,2 
972,609-S34Q-OPT-W,S34Q,2 
984,610-S12C-CRU-W,S12C,2 
984,610-S12C-ELE-W,S12C,2 
984,610-S12C-OPT-W,S12C,2 
984,610-S20T-CRU-W,S20T,2 
984,610-S20T-ELE-W,S20T,2 
984,610-S20T-OPT-W,S20T,2 
984,610-S34Q-CRU-W,S34Q,2 
984,610-S34Q-ELE-W,S34Q,2 
984,610-S34Q-OPT-W,S34Q,2 
989,162-S12C-CRU-W,S12C,0 
989,162-S12C-ELE-W,S12C,0 
989,162-S12C-OPT-W,S12C,0 
989,162-S20T-CRU-W,S20T,0 
989,162-S20T-ELE-W,S20T,0 
989,162-S20T-OPT-W,S20T,0 
989,162-S34Q-CRU-W,S34Q,0 
989,162-S34Q-ELE-W,S34Q,0 
989,162-S34Q-OPT-W,S34Q,0 
1001,610-S12C-CRU-W,S12C,2 
1001,610-S12C-ELE-W,S12C,2 
1001,610-S12C-OPT-W,S12C,2 
1001,610-S20T-CRU-W,S20T,2 
1001,610-S20T-ELE-W,S20T,2 
1001,610-S20T-OPT-W,S20T,2 
1001,610-S34Q-CRU-W,S34Q,2 
1001,610-S34Q-ELE-W,S34Q,2 
1001,610-S34Q-OPT-W,S34Q,2 
1003,606-S12C-CRU-W,S12C,0 
1003,606-S12C-ELE-W,S12C,0 
1003,606-S12C-OPT-W,S12C,0 
1003,606-S20T-CRU-W,S20T,0 
1003,606-S20T-ELE-W,S20T,0 
1003,606-S20T-OPT-W,S20T,0 
1003,606-S34Q-CRU-W,S34Q,0 
1003,606-S34Q-ELE-W,S34Q,0 
1003,606-S34Q-OPT-W,S34Q,0 
1014,616-S12C-CRU-W,S12C,0 
1014,616-S12C-ELE-W,S12C,0 
1014,616-S12C-OPT-W,S12C,0 
1014,616-S20T-CRU-W,S20T,0 
1014,616-S20T-ELE-W,S20T,0 
1014,616-S20T-OPT-W,S20T,0 
1014,616-S34Q-CRU-W,S34Q,0 
1014,616-S34Q-ELE-W,S34Q,0 
1014,616-S34Q-OPT-W,S34Q,0 
1056,192-S12C-CRU-W,S12C,2 
1056,192-S12C-ELE-W,S12C,2 
1056,192-S12C-OPT-W,S12C,2 
1056,192-S20T-CRU-W,S20T,2 
1056,192-S20T-ELE-W,S20T,2 
1056,192-S20T-OPT-W,S20T,2 
1056,192-S34Q-CRU-W,S34Q,2 
1056,192-S34Q-ELE-W,S34Q,2 
1056,192-S34Q-OPT-W,S34Q,2 
1081,135-S12C-CRU-W,S12C,0 
1081,135-S12C-ELE-W,S12C,0 
1081,135-S12C-OPT-W,S12C,0 
1081,135-S20T-CRU-W,S20T,0 
1081,135-S20T-ELE-W,S20T,0 
1081,135-S20T-OPT-W,S20T,0 
1081,135-S34Q-CRU-W,S34Q,0 
1081,135-S34Q-ELE-W,S34Q,0 
1081,135-S34Q-OPT-W,S34Q,0 
1083,135-S12C-CRU-W,S12C,0 
1083,135-S12C-ELE-W,S12C,0 
1083,135-S12C-OPT-W,S12C,0 
1083,135-S20T-CRU-W,S20T,0 
1083,135-S20T-ELE-W,S20T,0 
1083,135-S20T-OPT-W,S20T,0 
1083,135-S34Q-CRU-W,S34Q,0 
1083,135-S34Q-ELE-W,S34Q,0 
1083,135-S34Q-OPT-W,S34Q,0 
1094,616-S12C-CRU-W,S12C,0 
1094,616-S12C-ELE-W,S12C,0 
1094,616-S12C-OPT-W,S12C,0 
1094,616-S20T-CRU-W,S20T,0 
1094,616-S20T-ELE-W,S20T,0 
1094,616-S20T-OPT-W,S20T,0 
1094,616-S34Q-CRU-W,S34Q,0 
1094,616-S34Q-ELE-W,S34Q,0 
1094,616-S34Q-OPT-W,S34Q,0 
1105,108-S12C-CRU-W,S12C,2 
1105,108-S12C-ELE-W,S12C,2 
1105,108-S12C-OPT-W,S12C,2 
1105,108-S20T-CRU-W,S20T,2 
1105,108-S20T-ELE-W,S20T,2 
1105,108-S20T-OPT-W,S20T,2 
1105,108-S34Q-CRU-W,S34Q,2 
1105,108-S34Q-ELE-W,S34Q,2 
1105,108-S34Q-OPT-W,S34Q,2 
1111,142-S12C-CRU-W,S12C,2 
1111,142-S12C-ELE-W,S12C,2 
1111,142-S12C-OPT-W,S12C,2 
1111,142-S20T-CRU-W,S20T,2 
1111,142-S20T-ELE-W,S20T,2 
1111,142-S20T-OPT-W,S20T,2 
1111,142-S34Q-CRU-W,S34Q,2 
1111,142-S34Q-ELE-W,S34Q,2 
1111,142-S34Q-OPT-W,S34Q,2 
1113,159-S12C-CRU-W,S12C,2 
1113,159-S12C-ELE-W,S12C,2 
1113,159-S12C-OPT-W,S12C,2 
1113,159-S20T-CRU-W,S20T,2 
1113,159-S20T-ELE-W,S20T,2 
1113,159-S20T-OPT-W,S20T,2 
1113,159-S34Q-CRU-W,S34Q,2 
1113,159-S34Q-ELE-W,S34Q,2 
1113,159-S34Q-OPT-W,S34Q,2 
1120,616-S12C-CRU-W,S12C,0 
1120,616-S12C-ELE-W,S12C,0 
1120,616-S12C-OPT-W,S12C,0 
1120,616-S20T-CRU-W,S20T,0 
1120,616-S20T-ELE-W,S20T,0 
1120,616-S20T-OPT-W,S20T,0 
1120,616-S34Q-CRU-W,S34Q,0 
1120,616-S34Q-ELE-W,S34Q,0 
1120,616-S34Q-OPT-W,S34Q,0 
1123,123-S12C-CRU-W,S12C,2 
1123,123-S12C-ELE-W,S12C,2 
1123,123-S12C-OPT-W,S12C,2 
1123,123-S20T-CRU-W,S20T,2 
1123,123-S20T-ELE-W,S20T,2 
1123,123-S20T-OPT-W,S20T,2 
1123,123-S34Q-CRU-W,S34Q,1 
1123,123-S34Q-ELE-W,S34Q,0 
1123,123-S34Q-OPT-W,S34Q,1 
1129,218-S12C-CRU-W,S12C,2 
1129,218-S12C-ELE-W,S12C,2 
1129,218-S12C-OPT-W,S12C,2 
1129,218-S20T-CRU-W,S20T,2 
1129,218-S20T-ELE-W,S20T,2 
1129,218-S20T-OPT-W,S20T,2 
1129,218-S34Q-CRU-W,S34Q,2 
1129,218-S34Q-ELE-W,S34Q,2 
1129,218-S34Q-OPT-W,S34Q,2 
1138,244-S12C-CRU-W,S12C,2 
1138,244-S12C-ELE-W,S12C,2 
1138,244-S12C-OPT-W,S12C,2 
1138,244-S20T-CRU-W,S20T,2 
1138,244-S20T-ELE-W,S20T,2 
1138,244-S20T-OPT-W,S20T,2 
1138,244-S34Q-CRU-W,S34Q,2 
1138,244-S34Q-ELE-W,S34Q,2 
1138,244-S34Q-OPT-W,S34Q,2 
1140,159-S12C-CRU-W,S12C,2 
1140,159-S12C-ELE-W,S12C,2 
1140,159-S12C-OPT-W,S12C,2 
1140,159-S20T-CRU-W,S20T,2 
1140,159-S20T-ELE-W,S20T,2 
1140,159-S20T-OPT-W,S20T,2 
1140,159-S34Q-CRU-W,S34Q,2 
1140,159-S34Q-ELE-W,S34Q,2 
1140,159-S34Q-OPT-W,S34Q,2 
1151,616-S12C-CRU-W,S12C,0 
1151,616-S12C-ELE-W,S12C,0 
1151,616-S12C-OPT-W,S12C,0 
1151,616-S20T-CRU-W,S20T,0 
1151,616-S20T-ELE-W,S20T,0 
1151,616-S20T-OPT-W,S20T,0 
1151,616-S34Q-CRU-W,S34Q,0 
1151,616-S34Q-ELE-W,S34Q,0 
1151,616-S34Q-OPT-W,S34Q,0 
1164,208-S12C-CRU-W,S12C,2 
1164,208-S12C-ELE-W,S12C,2 
1164,208-S12C-OPT-W,S12C,2 
1164,208-S20T-CRU-W,S20T,2 
1164,208-S20T-ELE-W,S20T,2 
1164,208-S20T-OPT-W,S20T,2 
1164,208-S34Q-CRU-W,S34Q,2 
1164,208-S34Q-ELE-W,S34Q,2 
1164,208-S34Q-OPT-W,S34Q,2 
1178,609-S12C-CRU-W,S12C,2 
1178,609-S12C-ELE-W,S12C,2 
1178,609-S12C-OPT-W,S12C,2 
1178,609-S20T-CRU-W,S20T,2 
1178,609-S20T-ELE-W,S20T,2 
1178,609-S20T-OPT-W,S20T,2 
1178,609-S34Q-CRU-W,S34Q,2 
1178,609-S34Q-ELE-W,S34Q,2 
1178,609-S34Q-OPT-W,S34Q,2 
1183,208-S12C-CRU-W,S12C,2 
1183,208-S12C-ELE-W,S12C,2 
1183,208-S12C-OPT-W,S12C,2 
1183,208-S20T-CRU-W,S20T,2 
1183,208-S20T-ELE-W,S20T,2 
1183,208-S20T-OPT-W,S20T,2 
1183,208-S34Q-CRU-W,S34Q,2 
1183,208-S34Q-ELE-W,S34Q,2 
1183,208-S34Q-OPT-W,S34Q,2 
1194,217-S12C-CRU-W,S12C,2 
1194,217-S12C-ELE-W,S12C,2 
1194,217-S12C-OPT-W,S12C,2 
1194,217-S20T-CRU-W,S20T,2 
1194,217-S20T-ELE-W,S20T,2 
1194,217-S20T-OPT-W,S20T,2 
1194,217-S34Q-CRU-W,S34Q,2 
1194,217-S34Q-ELE-W,S34Q,2 
1194,217-S34Q-OPT-W,S34Q,2 
1198,379-S12C-CRU-W,S12C,0 
1198,379-S12C-ELE-W,S12C,0 
1198,379-S12C-OPT-W,S12C,0 
1198,379-S20T-CRU-W,S20T,0 
1198,379-S20T-ELE-W,S20T,0 
1198,379-S20T-OPT-W,S20T,0 
1198,379-S34Q-CRU-W,S34Q,0 
1198,379-S34Q-ELE-W,S34Q,0 
1198,379-S34Q-OPT-W,S34Q,0 
1206,162-S12C-CRU-W,S12C,0 
1206,162-S12C-ELE-W,S12C,0 
1206,162-S12C-OPT-W,S12C,0 
1206,162-S20T-CRU-W,S20T,0 
1206,162-S20T-ELE-W,S20T,0 
1206,162-S20T-OPT-W,S20T,0 
1206,162-S34Q-CRU-W,S34Q,0 
1206,162-S34Q-ELE-W,S34Q,0 
1206,162-S34Q-OPT-W,S34Q,0 
1231,610-S12C-CRU-W,S12C,2 
1231,610-S12C-ELE-W,S12C,2 
1231,610-S12C-OPT-W,S12C,2 
1231,610-S20T-CRU-W,S20T,2 
1231,610-S20T-ELE-W,S20T,2 
1231,610-S20T-OPT-W,S20T,2 
1231,610-S34Q-CRU-W,S34Q,2 
1231,610-S34Q-ELE-W,S34Q,2 
1231,610-S34Q-OPT-W,S34Q,2 
1241,155-S12C-CRU-W,S12C,2 
1241,155-S12C-ELE-W,S12C,2 
1241,155-S12C-OPT-W,S12C,2 
1241,155-S20T-CRU-W,S20T,2 
1241,155-S20T-ELE-W,S20T,2 
1241,155-S20T-OPT-W,S20T,2 
1241,155-S34Q-CRU-W,S34Q,2 
1241,155-S34Q-ELE-W,S34Q,2 
1241,155-S34Q-OPT-W,S34Q,2 
1248,168-S12C-CRU-W,S12C,2 
1248,168-S12C-ELE-W,S12C,2 
1248,168-S12C-OPT-W,S12C,2 
1248,168-S20T-CRU-W,S20T,2 
1248,168-S20T-ELE-W,S20T,2 
1248,168-S20T-OPT-W,S20T,2 
1248,168-S34Q-CRU-W,S34Q,2 
1248,168-S34Q-ELE-W,S34Q,2 
1248,168-S34Q-OPT-W,S34Q,2 
1252,610-S12C-CRU-W,S12C,2 
1252,610-S12C-ELE-W,S12C,2 
1252,610-S12C-OPT-W,S12C,2 
1252,610-S20T-CRU-W,S20T,2 
1252,610-S20T-ELE-W,S20T,2 
1252,610-S20T-OPT-W,S20T,2 
1252,610-S34Q-CRU-W,S34Q,2 
1252,610-S34Q-ELE-W,S34Q,2 
1252,610-S34Q-OPT-W,S34Q,2 
1253,218-S12C-CRU-W,S12C,2 
1253,218-S12C-ELE-W,S12C,2 
1253,218-S12C-OPT-W,S12C,2 
1253,218-S20T-CRU-W,S20T,2 
1253,218-S20T-ELE-W,S20T,2 
1253,218-S20T-OPT-W,S20T,2 
1253,218-S34Q-CRU-W,S34Q,2 
1253,218-S34Q-ELE-W,S34Q,2 
1253,218-S34Q-OPT-W,S34Q,2 
1256,606-S12C-CRU-W,S12C,0 
1256,606-S12C-ELE-W,S12C,0 
1256,606-S12C-OPT-W,S12C,0 
1256,606-S20T-CRU-W,S20T,0 
1256,606-S20T-ELE-W,S20T,0 
1256,606-S20T-OPT-W,S20T,0 
1256,606-S34Q-CRU-W,S34Q,0 
