Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category
7232,DESOTO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7232,DESOTO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7232,DESOTO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7232,DESOTO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7232,DESOTO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7232,DESOTO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7232,DESOTO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7232,DESOTO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7232,DESOTO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7232,DESOTO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7232,DESOTO,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
7232,DESOTO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7232,DESOTO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7232,DESOTO,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
7232,DESOTO,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
7232,DESOTO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7240,ROWLETT,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7240,ROWLETT,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7240,ROWLETT,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7240,ROWLETT,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7240,ROWLETT,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7240,ROWLETT,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7240,ROWLETT,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7240,ROWLETT,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7240,ROWLETT,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7240,ROWLETT,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7240,ROWLETT,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7240,ROWLETT,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7240,ROWLETT,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7240,ROWLETT,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7240,ROWLETT,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7240,ROWLETT,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7240,ROWLETT,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7240,ROWLETT,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7240,ROWLETT,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7240,ROWLETT,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
7240,ROWLETT,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7240,ROWLETT,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7240,ROWLETT,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
7240,ROWLETT,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
7240,ROWLETT,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7251,FORT WORTH,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7251,FORT WORTH,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7251,FORT WORTH,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7251,FORT WORTH,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7251,FORT WORTH,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7251,FORT WORTH,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7251,FORT WORTH,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7251,FORT WORTH,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7251,FORT WORTH,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7251,FORT WORTH,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7251,FORT WORTH,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7251,FORT WORTH,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7251,FORT WORTH,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7251,FORT WORTH,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7251,FORT WORTH,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7251,FORT WORTH,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7251,FORT WORTH,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7251,FORT WORTH,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7251,FORT WORTH,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7251,FORT WORTH,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7251,FORT WORTH,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7251,FORT WORTH,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
7251,FORT WORTH,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7251,FORT WORTH,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7251,FORT WORTH,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
7251,FORT WORTH,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk
7251,FORT WORTH,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7281,SAN ANGELO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7281,SAN ANGELO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7281,SAN ANGELO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7281,SAN ANGELO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7281,SAN ANGELO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
7281,SAN ANGELO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7281,SAN ANGELO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7281,SAN ANGELO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7281,SAN ANGELO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7281,SAN ANGELO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7281,SAN ANGELO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7281,SAN ANGELO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7281,SAN ANGELO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7281,SAN ANGELO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7281,SAN ANGELO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7281,SAN ANGELO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7281,SAN ANGELO,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
7281,SAN ANGELO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7281,SAN ANGELO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7281,SAN ANGELO,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk
7281,SAN ANGELO,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
7281,SAN ANGELO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7309,HUMBLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7309,HUMBLE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7309,HUMBLE,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7309,HUMBLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7309,HUMBLE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7309,HUMBLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7309,HUMBLE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7309,HUMBLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7309,HUMBLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7309,HUMBLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7309,HUMBLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7309,HUMBLE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7309,HUMBLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7309,HUMBLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7309,HUMBLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7309,HUMBLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7309,HUMBLE,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7309,HUMBLE,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7309,HUMBLE,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7309,HUMBLE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7309,HUMBLE,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7309,HUMBLE,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
7309,HUMBLE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7309,HUMBLE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7309,HUMBLE,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
7309,HUMBLE,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
7309,HUMBLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7311,SAN ANGELO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7311,SAN ANGELO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7311,SAN ANGELO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7311,SAN ANGELO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7311,SAN ANGELO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
7311,SAN ANGELO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7311,SAN ANGELO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7311,SAN ANGELO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7311,SAN ANGELO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7311,SAN ANGELO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7311,SAN ANGELO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7311,SAN ANGELO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7311,SAN ANGELO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7311,SAN ANGELO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7311,SAN ANGELO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7311,SAN ANGELO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7311,SAN ANGELO,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
7311,SAN ANGELO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7311,SAN ANGELO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7311,SAN ANGELO,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk
7311,SAN ANGELO,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
7311,SAN ANGELO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7347,HURST,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7347,HURST,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7347,HURST,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7347,HURST,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7347,HURST,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7347,HURST,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7347,HURST,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7347,HURST,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7347,HURST,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7347,HURST,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7347,HURST,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7347,HURST,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7347,HURST,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7347,HURST,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7347,HURST,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7347,HURST,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7347,HURST,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7347,HURST,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7347,HURST,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7347,HURST,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7347,HURST,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7347,HURST,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
7347,HURST,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7347,HURST,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7347,HURST,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
7347,HURST,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk
7347,HURST,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7349,AMARILLO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7349,AMARILLO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7349,AMARILLO,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
