Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
30,Tuesday,11/22/2022,9,9,9,5
30,Wednesday,11/23/2022,5,5,5,0
30,Thursday,11/24/2022,0,0,0,5
30,Friday,11/25/2022,4,4,4,0
30,Saturday,11/26/2022,1,1,1,0
30,Sunday,11/27/2022,1,1,1,0
30,Monday,11/28/2022,1,1,1,0
31,Monday,11/7/2022,0,0,0,5
31,Tuesday,11/8/2022,4,4,4,4
31,Wednesday,11/9/2022,4,4,4,0
31,Thursday,11/10/2022,1,1,1,0
31,Friday,11/11/2022,1,1,1,0
31,Saturday,11/12/2022,1,1,1,0
31,Sunday,11/13/2022,1,1,1,0
31,Monday,11/14/2022,0,0,0,8
31,Tuesday,11/15/2022,6,6,6,6
31,Wednesday,11/16/2022,5,5,5,0
31,Thursday,11/17/2022,1,1,1,0
31,Friday,11/18/2022,1,1,1,0
31,Saturday,11/19/2022,1,1,1,0
31,Sunday,11/20/2022,1,1,1,0
31,Monday,11/21/2022,0,0,0,10
31,Tuesday,11/22/2022,9,9,9,5
31,Wednesday,11/23/2022,5,5,5,0
31,Thursday,11/24/2022,0,0,0,5
31,Friday,11/25/2022,4,4,4,0
31,Saturday,11/26/2022,1,1,1,0
31,Sunday,11/27/2022,1,1,1,0
31,Monday,11/28/2022,1,1,1,0
32,Monday,11/7/2022,0,0,0,3
32,Tuesday,11/8/2022,3,3,3,3
32,Wednesday,11/9/2022,3,3,3,0
32,Thursday,11/10/2022,3,3,3,0
32,Friday,11/11/2022,3,3,3,0
32,Saturday,11/12/2022,3,3,3,0
32,Sunday,11/13/2022,1,1,1,0
32,Monday,11/14/2022,0,0,0,4
32,Tuesday,11/15/2022,3,3,3,3
32,Wednesday,11/16/2022,3,3,3,0
32,Thursday,11/17/2022,3,3,3,0
32,Friday,11/18/2022,1,1,1,0
32,Saturday,11/19/2022,1,1,1,0
32,Sunday,11/20/2022,1,1,1,0
32,Monday,11/21/2022,0,0,0,6
32,Tuesday,11/22/2022,3,3,3,4
32,Wednesday,11/23/2022,3,3,3,0
32,Thursday,11/24/2022,0,0,0,4
32,Friday,11/25/2022,3,3,3,0
32,Saturday,11/26/2022,3,3,3,0
32,Sunday,11/27/2022,3,3,3,0
32,Monday,11/28/2022,1,1,1,0
33,Monday,11/7/2022,0,0,0,4
33,Tuesday,11/8/2022,4,4,4,3
33,Wednesday,11/9/2022,4,4,4,0
33,Thursday,11/10/2022,1,1,1,0
33,Friday,11/11/2022,1,1,1,0
33,Saturday,11/12/2022,1,1,1,0
33,Sunday,11/13/2022,1,1,1,0
33,Monday,11/14/2022,0,0,0,4
33,Tuesday,11/15/2022,4,4,4,4
33,Wednesday,11/16/2022,4,4,4,0
33,Thursday,11/17/2022,1,1,1,0
33,Friday,11/18/2022,1,1,1,0
33,Saturday,11/19/2022,1,1,1,0
33,Sunday,11/20/2022,1,1,1,0
33,Monday,11/21/2022,0,0,0,7
33,Tuesday,11/22/2022,7,7,7,4
33,Wednesday,11/23/2022,4,4,4,0
33,Thursday,11/24/2022,0,0,0,4
33,Friday,11/25/2022,3,3,3,0
33,Saturday,11/26/2022,1,1,1,0
33,Sunday,11/27/2022,1,1,1,0
33,Monday,11/28/2022,1,1,1,0
34,Monday,11/7/2022,0,0,0,4
34,Tuesday,11/8/2022,4,4,4,3
34,Wednesday,11/9/2022,4,4,4,0
34,Thursday,11/10/2022,1,1,1,0
34,Friday,11/11/2022,1,1,1,0
34,Saturday,11/12/2022,1,1,1,0
34,Sunday,11/13/2022,1,1,1,0
34,Monday,11/14/2022,0,0,0,5
34,Tuesday,11/15/2022,5,5,5,4
34,Wednesday,11/16/2022,4,4,4,0
34,Thursday,11/17/2022,1,1,1,0
34,Friday,11/18/2022,1,1,1,0
34,Saturday,11/19/2022,1,1,1,0
34,Sunday,11/20/2022,1,1,1,0
34,Monday,11/21/2022,0,0,0,8
34,Tuesday,11/22/2022,8,8,8,4
34,Wednesday,11/23/2022,4,4,4,0
34,Thursday,11/24/2022,0,0,0,4
34,Friday,11/25/2022,3,3,3,0
34,Saturday,11/26/2022,1,1,1,0
34,Sunday,11/27/2022,1,1,1,0
34,Monday,11/28/2022,1,1,1,0
35,Monday,11/7/2022,0,0,0,7
35,Tuesday,11/8/2022,5,5,5,5
35,Wednesday,11/9/2022,5,5,5,0
35,Thursday,11/10/2022,1,1,1,0
35,Friday,11/11/2022,1,1,1,0
35,Saturday,11/12/2022,1,1,1,0
35,Sunday,11/13/2022,1,1,1,0
35,Monday,11/14/2022,0,0,0,9
35,Tuesday,11/15/2022,5,5,5,7
35,Wednesday,11/16/2022,5,5,5,0
35,Thursday,11/17/2022,1,1,1,0
35,Friday,11/18/2022,1,1,1,0
35,Saturday,11/19/2022,1,1,1,0
35,Sunday,11/20/2022,1,1,1,0
35,Monday,11/21/2022,0,0,0,10
35,Tuesday,11/22/2022,6,6,6,5
35,Wednesday,11/23/2022,5,5,5,0
35,Thursday,11/24/2022,0,0,0,5
35,Friday,11/25/2022,3,3,3,0
35,Saturday,11/26/2022,3,3,3,0
35,Sunday,11/27/2022,1,1,1,0
35,Monday,11/28/2022,1,1,1,0
36,Monday,11/7/2022,0,0,0,5
36,Tuesday,11/8/2022,3,3,3,4
36,Wednesday,11/9/2022,3,3,3,0
36,Thursday,11/10/2022,4,4,4,0
36,Friday,11/11/2022,3,3,3,0
36,Saturday,11/12/2022,3,3,3,0
36,Sunday,11/13/2022,1,1,1,0
36,Monday,11/14/2022,0,0,0,6
36,Tuesday,11/15/2022,3,3,3,4
36,Wednesday,11/16/2022,3,3,3,0
36,Thursday,11/17/2022,3,3,3,0
36,Friday,11/18/2022,3,3,3,0
36,Saturday,11/19/2022,3,3,3,0
36,Sunday,11/20/2022,1,1,1,0
36,Monday,11/21/2022,0,0,0,8
36,Tuesday,11/22/2022,3,3,3,5
36,Wednesday,11/23/2022,3,3,3,0
36,Thursday,11/24/2022,0,0,0,5
36,Friday,11/25/2022,3,3,3,0
36,Saturday,11/26/2022,3,3,3,0
36,Sunday,11/27/2022,3,3,3,0
36,Monday,11/28/2022,1,1,1,0
37,Monday,11/7/2022,0,0,0,5
37,Tuesday,11/8/2022,4,4,4,4
37,Wednesday,11/9/2022,3,3,3,0
37,Thursday,11/10/2022,3,3,3,0
37,Friday,11/11/2022,1,1,1,0
37,Saturday,11/12/2022,1,1,1,0
37,Sunday,11/13/2022,1,1,1,0
37,Monday,11/14/2022,0,0,0,6
37,Tuesday,11/15/2022,4,4,4,4
37,Wednesday,11/16/2022,4,4,4,0
37,Thursday,11/17/2022,1,1,1,0
37,Friday,11/18/2022,1,1,1,0
37,Saturday,11/19/2022,1,1,1,0
37,Sunday,11/20/2022,1,1,1,0
37,Monday,11/21/2022,0,0,0,9
37,Tuesday,11/22/2022,5,5,5,5
37,Wednesday,11/23/2022,4,4,4,0
37,Thursday,11/24/2022,0,0,0,5
37,Friday,11/25/2022,3,3,3,0
37,Saturday,11/26/2022,3,3,3,0
37,Sunday,11/27/2022,1,1,1,0
37,Monday,11/28/2022,1,1,1,0
38,Monday,11/7/2022,0,0,0,4
38,Tuesday,11/8/2022,4,4,4,3
38,Wednesday,11/9/2022,4,4,4,0
38,Thursday,11/10/2022,1,1,1,0
38,Friday,11/11/2022,1,1,1,0
38,Saturday,11/12/2022,1,1,1,0
38,Sunday,11/13/2022,1,1,1,0
38,Monday,11/14/2022,0,0,0,5
38,Tuesday,11/15/2022,5,5,5,4
38,Wednesday,11/16/2022,4,4,4,0
38,Thursday,11/17/2022,1,1,1,0
38,Friday,11/18/2022,1,1,1,0
38,Saturday,11/19/2022,1,1,1,0
38,Sunday,11/20/2022,1,1,1,0
38,Monday,11/21/2022,0,0,0,8
38,Tuesday,11/22/2022,8,8,8,4
38,Wednesday,11/23/2022,4,4,4,0
38,Thursday,11/24/2022,0,0,0,4
38,Friday,11/25/2022,3,3,3,0
38,Saturday,11/26/2022,1,1,1,0
38,Sunday,11/27/2022,1,1,1,0
38,Monday,11/28/2022,1,1,1,0
39,Monday,11/7/2022,0,0,0,4
39,Tuesday,11/8/2022,4,4,4,3
39,Wednesday,11/9/2022,4,4,4,0
39,Thursday,11/10/2022,1,1,1,0
39,Friday,11/11/2022,1,1,1,0
39,Saturday,11/12/2022,1,1,1,0
39,Sunday,11/13/2022,1,1,1,0
39,Monday,11/14/2022,0,0,0,4
39,Tuesday,11/15/2022,4,4,4,4
39,Wednesday,11/16/2022,4,4,4,0
39,Thursday,11/17/2022,1,1,1,0
39,Friday,11/18/2022,1,1,1,0
39,Saturday,11/19/2022,1,1,1,0
39,Sunday,11/20/2022,1,1,1,0
39,Monday,11/21/2022,0,0,0,7
39,Tuesday,11/22/2022,7,7,7,4
39,Wednesday,11/23/2022,4,4,4,0
39,Thursday,11/24/2022,0,0,0,3
39,Friday,11/25/2022,3,3,3,0
39,Saturday,11/26/2022,1,1,1,0
39,Sunday,11/27/2022,1,1,1,0
39,Monday,11/28/2022,1,1,1,0
40,Monday,11/7/2022,0,0,0,5
40,Tuesday,11/8/2022,4,4,4,4
40,Wednesday,11/9/2022,4,4,4,0
40,Thursday,11/10/2022,1,1,1,0
40,Friday,11/11/2022,1,1,1,0
40,Saturday,11/12/2022,1,1,1,0
40,Sunday,11/13/2022,1,1,1,0
40,Monday,11/14/2022,0,0,0,5
40,Tuesday,11/15/2022,5,5,5,4
40,Wednesday,11/16/2022,4,4,4,0
40,Thursday,11/17/2022,1,1,1,0
40,Friday,11/18/2022,1,1,1,0
40,Saturday,11/19/2022,1,1,1,0
40,Sunday,11/20/2022,1,1,1,0
40,Monday,11/21/2022,0,0,0,9
40,Tuesday,11/22/2022,9,9,9,5
40,Wednesday,11/23/2022,5,5,5,0
40,Thursday,11/24/2022,0,0,0,5
40,Friday,11/25/2022,4,4,4,0
40,Saturday,11/26/2022,1,1,1,0
40,Sunday,11/27/2022,1,1,1,0
40,Monday,11/28/2022,1,1,1,0
41,Monday,11/7/2022,0,0,0,8
41,Tuesday,11/8/2022,4,4,4,6
41,Wednesday,11/9/2022,4,4,4,0
41,Thursday,11/10/2022,4,4,4,0
41,Friday,11/11/2022,1,1,1,0
41,Saturday,11/12/2022,1,1,1,0
41,Sunday,11/13/2022,1,1,1,0
41,Monday,11/14/2022,0,0,0,6
41,Tuesday,11/15/2022,3,3,3,6
41,Wednesday,11/16/2022,3,3,3,0
41,Thursday,11/17/2022,1,1,1,0
41,Friday,11/18/2022,1,1,1,0
41,Saturday,11/19/2022,1,1,1,0
41,Sunday,11/20/2022,1,1,1,0
41,Monday,11/21/2022,0,0,0,18
41,Tuesday,11/22/2022,8,8,8,11
41,Wednesday,11/23/2022,6,6,6,0
41,Thursday,11/24/2022,0,0,0,11
41,Friday,11/25/2022,4,4,4,0
41,Saturday,11/26/2022,4,4,4,0
41,Sunday,11/27/2022,1,1,1,0
41,Monday,11/28/2022,1,1,1,0
42,Monday,11/7/2022,0,0,0,4
42,Tuesday,11/8/2022,4,4,4,3
42,Wednesday,11/9/2022,4,4,4,0
42,Thursday,11/10/2022,1,1,1,0
42,Friday,11/11/2022,1,1,1,0
42,Saturday,11/12/2022,1,1,1,0
42,Sunday,11/13/2022,1,1,1,0
42,Monday,11/14/2022,0,0,0,5
42,Tuesday,11/15/2022,4,4,4,4
42,Wednesday,11/16/2022,4,4,4,0
42,Thursday,11/17/2022,1,1,1,0
42,Friday,11/18/2022,1,1,1,0
42,Saturday,11/19/2022,1,1,1,0
42,Sunday,11/20/2022,1,1,1,0
42,Monday,11/21/2022,0,0,0,8
42,Tuesday,11/22/2022,8,8,8,5
42,Wednesday,11/23/2022,4,4,4,0
42,Thursday,11/24/2022,0,0,0,4
42,Friday,11/25/2022,3,3,3,0
42,Saturday,11/26/2022,1,1,1,0
42,Sunday,11/27/2022,1,1,1,0
42,Monday,11/28/2022,1,1,1,0
43,Monday,11/7/2022,0,0,0,5
43,Tuesday,11/8/2022,3,3,3,4
43,Wednesday,11/9/2022,3,3,3,0
43,Thursday,11/10/2022,3,3,3,0
43,Friday,11/11/2022,3,3,3,0
43,Saturday,11/12/2022,3,3,3,0
43,Sunday,11/13/2022,1,1,1,0
43,Monday,11/14/2022,0,0,0,5
43,Tuesday,11/15/2022,3,3,3,5
43,Wednesday,11/16/2022,3,3,3,0
43,Thursday,11/17/2022,3,3,3,0
43,Friday,11/18/2022,1,1,1,0
43,Saturday,11/19/2022,1,1,1,0
43,Sunday,11/20/2022,1,1,1,0
43,Monday,11/21/2022,0,0,0,7
43,Tuesday,11/22/2022,3,3,3,5
43,Wednesday,11/23/2022,3,3,3,0
43,Thursday,11/24/2022,0,0,0,5
43,Friday,11/25/2022,3,3,3,0
43,Saturday,11/26/2022,3,3,3,0
43,Sunday,11/27/2022,3,3,3,0
43,Monday,11/28/2022,1,1,1,0
44,Monday,11/7/2022,0,0,0,3
44,Tuesday,11/8/2022,4,4,4,3
44,Wednesday,11/9/2022,4,4,4,0
44,Thursday,11/10/2022,1,1,1,0
44,Friday,11/11/2022,1,1,1,0
44,Saturday,11/12/2022,1,1,1,0
44,Sunday,11/13/2022,1,1,1,0
44,Monday,11/14/2022,0,0,0,4
44,Tuesday,11/15/2022,4,4,4,3
44,Wednesday,11/16/2022,3,3,3,0
44,Thursday,11/17/2022,1,1,1,0
44,Friday,11/18/2022,1,1,1,0
44,Saturday,11/19/2022,1,1,1,0
44,Sunday,11/20/2022,1,1,1,0
44,Monday,11/21/2022,0,0,0,7
44,Tuesday,11/22/2022,6,6,6,4
44,Wednesday,11/23/2022,4,4,4,0
44,Thursday,11/24/2022,0,0,0,3
44,Friday,11/25/2022,3,3,3,0
44,Saturday,11/26/2022,1,1,1,0
44,Sunday,11/27/2022,1,1,1,0
44,Monday,11/28/2022,1,1,1,0
45,Monday,11/7/2022,0,0,0,6
45,Tuesday,11/8/2022,5,5,5,5
45,Wednesday,11/9/2022,5,5,5,0
45,Thursday,11/10/2022,1,1,1,0
45,Friday,11/11/2022,1,1,1,0
45,Saturday,11/12/2022,1,1,1,0
45,Sunday,11/13/2022,1,1,1,0
45,Monday,11/14/2022,0,0,0,6
45,Tuesday,11/15/2022,3,3,3,5
45,Wednesday,11/16/2022,3,3,3,0
45,Thursday,11/17/2022,1,1,1,0
45,Friday,11/18/2022,1,1,1,0
45,Saturday,11/19/2022,1,1,1,0
45,Sunday,11/20/2022,1,1,1,0
45,Monday,11/21/2022,0,0,0,13
45,Tuesday,11/22/2022,6,6,6,7
45,Wednesday,11/23/2022,6,6,6,0
45,Thursday,11/24/2022,0,0,0,6
45,Friday,11/25/2022,5,5,5,0
45,Saturday,11/26/2022,1,1,1,0
45,Sunday,11/27/2022,1,1,1,0
45,Monday,11/28/2022,1,1,1,0
46,Monday,11/7/2022,0,0,0,4
46,Tuesday,11/8/2022,4,4,4,3
46,Wednesday,11/9/2022,4,4,4,0
46,Thursday,11/10/2022,1,1,1,0
46,Friday,11/11/2022,1,1,1,0
46,Saturday,11/12/2022,1,1,1,0
46,Sunday,11/13/2022,1,1,1,0
46,Monday,11/14/2022,0,0,0,5
46,Tuesday,11/15/2022,5,5,5,4
46,Wednesday,11/16/2022,4,4,4,0
46,Thursday,11/17/2022,1,1,1,0
46,Friday,11/18/2022,1,1,1,0
46,Saturday,11/19/2022,1,1,1,0
46,Sunday,11/20/2022,1,1,1,0
46,Monday,11/21/2022,0,0,0,9
46,Tuesday,11/22/2022,8,8,8,5
46,Wednesday,11/23/2022,5,5,5,0
46,Thursday,11/24/2022,0,0,0,5
46,Friday,11/25/2022,4,4,4,0
46,Saturday,11/26/2022,1,1,1,0
46,Sunday,11/27/2022,1,1,1,0
46,Monday,11/28/2022,1,1,1,0
47,Monday,11/7/2022,0,0,0,5
47,Tuesday,11/8/2022,4,4,4,4
47,Wednesday,11/9/2022,4,4,4,0
47,Thursday,11/10/2022,1,1,1,0
47,Friday,11/11/2022,1,1,1,0
47,Saturday,11/12/2022,1,1,1,0
47,Sunday,11/13/2022,1,1,1,0
47,Monday,11/14/2022,0,0,0,5
47,Tuesday,11/15/2022,5,5,5,4
47,Wednesday,11/16/2022,4,4,4,0
47,Thursday,11/17/2022,1,1,1,0
47,Friday,11/18/2022,1,1,1,0
47,Saturday,11/19/2022,1,1,1,0
47,Sunday,11/20/2022,1,1,1,0
47,Monday,11/21/2022,0,0,0,11
47,Tuesday,11/22/2022,10,10,10,6
47,Wednesday,11/23/2022,5,5,5,0
47,Thursday,11/24/2022,0,0,0,6
47,Friday,11/25/2022,4,4,4,0
47,Saturday,11/26/2022,1,1,1,0
47,Sunday,11/27/2022,1,1,1,0
47,Monday,11/28/2022,1,1,1,0
48,Monday,11/7/2022,0,0,0,4
48,Tuesday,11/8/2022,4,4,4,3
48,Wednesday,11/9/2022,4,4,4,0
48,Thursday,11/10/2022,1,1,1,0
48,Friday,11/11/2022,1,1,1,0
48,Saturday,11/12/2022,1,1,1,0
48,Sunday,11/13/2022,1,1,1,0
48,Monday,11/14/2022,0,0,0,5
48,Tuesday,11/15/2022,4,4,4,4
48,Wednesday,11/16/2022,4,4,4,0
48,Thursday,11/17/2022,1,1,1,0
48,Friday,11/18/2022,1,1,1,0
48,Saturday,11/19/2022,1,1,1,0
48,Sunday,11/20/2022,1,1,1,0
48,Monday,11/21/2022,0,0,0,9
48,Tuesday,11/22/2022,8,8,8,5
48,Wednesday,11/23/2022,5,5,5,0
48,Thursday,11/24/2022,0,0,0,4
48,Friday,11/25/2022,4,4,4,0
48,Saturday,11/26/2022,1,1,1,0
48,Sunday,11/27/2022,1,1,1,0
48,Monday,11/28/2022,1,1,1,0
49,Monday,11/7/2022,0,0,0,4
49,Tuesday,11/8/2022,4,4,4,3
49,Wednesday,11/9/2022,4,4,4,0
49,Thursday,11/10/2022,1,1,1,0
49,Friday,11/11/2022,1,1,1,0
49,Saturday,11/12/2022,1,1,1,0
49,Sunday,11/13/2022,1,1,1,0
49,Monday,11/14/2022,0,0,0,6
49,Tuesday,11/15/2022,5,5,5,5
49,Wednesday,11/16/2022,4,4,4,0
49,Thursday,11/17/2022,1,1,1,0
49,Friday,11/18/2022,1,1,1,0
49,Saturday,11/19/2022,1,1,1,0
49,Sunday,11/20/2022,1,1,1,0
49,Monday,11/21/2022,0,0,0,10
49,Tuesday,11/22/2022,9,9,9,6
49,Wednesday,11/23/2022,5,5,5,0
49,Thursday,11/24/2022,0,0,0,5
49,Friday,11/25/2022,4,4,4,0
49,Saturday,11/26/2022,1,1,1,0
49,Sunday,11/27/2022,1,1,1,0
49,Monday,11/28/2022,1,1,1,0
50,Monday,11/7/2022,0,0,0,4
50,Tuesday,11/8/2022,4,4,4,3
50,Wednesday,11/9/2022,4,4,4,0
50,Thursday,11/10/2022,1,1,1,0
50,Friday,11/11/2022,1,1,1,0
50,Saturday,11/12/2022,1,1,1,0
50,Sunday,11/13/2022,1,1,1,0
50,Monday,11/14/2022,0,0,0,5
50,Tuesday,11/15/2022,5,5,5,4
50,Wednesday,11/16/2022,4,4,4,0
50,Thursday,11/17/2022,1,1,1,0
50,Friday,11/18/2022,1,1,1,0
50,Saturday,11/19/2022,1,1,1,0
50,Sunday,11/20/2022,1,1,1,0
50,Monday,11/21/2022,0,0,0,11
50,Tuesday,11/22/2022,9,9,9,6
50,Wednesday,11/23/2022,5,5,5,0
50,Thursday,11/24/2022,0,0,0,5
50,Friday,11/25/2022,4,4,4,0
50,Saturday,11/26/2022,1,1,1,0
50,Sunday,11/27/2022,1,1,1,0
50,Monday,11/28/2022,1,1,1,0
51,Monday,11/7/2022,0,0,0,4
51,Tuesday,11/8/2022,3,3,3,3
51,Wednesday,11/9/2022,3,3,3,0
51,Thursday,11/10/2022,3,3,3,0
51,Friday,11/11/2022,1,1,1,0
51,Saturday,11/12/2022,1,1,1,0
51,Sunday,11/13/2022,1,1,1,0
51,Monday,11/14/2022,0,0,0,5
51,Tuesday,11/15/2022,4,4,4,4
51,Wednesday,11/16/2022,4,4,4,0
51,Thursday,11/17/2022,1,1,1,0
51,Friday,11/18/2022,1,1,1,0
51,Saturday,11/19/2022,1,1,1,0
51,Sunday,11/20/2022,1,1,1,0
51,Monday,11/21/2022,0,0,0,7
51,Tuesday,11/22/2022,4,4,4,4
51,Wednesday,11/23/2022,4,4,4,0
51,Thursday,11/24/2022,0,0,0,4
51,Friday,11/25/2022,3,3,3,0
51,Saturday,11/26/2022,3,3,3,0
51,Sunday,11/27/2022,1,1,1,0
51,Monday,11/28/2022,1,1,1,0
52,Monday,11/7/2022,0,0,0,5
52,Tuesday,11/8/2022,4,4,4,3
52,Wednesday,11/9/2022,4,4,4,0
52,Thursday,11/10/2022,1,1,1,0
52,Friday,11/11/2022,1,1,1,0
52,Saturday,11/12/2022,1,1,1,0
52,Sunday,11/13/2022,1,1,1,0
52,Monday,11/14/2022,0,0,0,5
52,Tuesday,11/15/2022,4,4,4,4
52,Wednesday,11/16/2022,4,4,4,0
52,Thursday,11/17/2022,1,1,1,0
52,Friday,11/18/2022,1,1,1,0
52,Saturday,11/19/2022,1,1,1,0
52,Sunday,11/20/2022,1,1,1,0
52,Monday,11/21/2022,0,0,0,9
52,Tuesday,11/22/2022,5,5,5,5
52,Wednesday,11/23/2022,5,5,5,0
52,Thursday,11/24/2022,0,0,0,5
52,Friday,11/25/2022,4,4,4,0
52,Saturday,11/26/2022,1,1,1,0
52,Sunday,11/27/2022,1,1,1,0
52,Monday,11/28/2022,1,1,1,0
54,Monday,11/7/2022,0,0,0,4
54,Tuesday,11/8/2022,5,5,4,3
54,Wednesday,11/9/2022,5,5,4,0
54,Thursday,11/10/2022,1,1,1,0
54,Friday,11/11/2022,1,1,1,0
54,Saturday,11/12/2022,1,1,1,0
54,Sunday,11/13/2022,1,1,1,0
54,Monday,11/14/2022,0,0,0,5
54,Tuesday,11/15/2022,5,5,4,4
54,Wednesday,11/16/2022,5,5,4,0
54,Thursday,11/17/2022,1,1,1,0
54,Friday,11/18/2022,1,1,1,0
54,Saturday,11/19/2022,1,1,1,0
54,Sunday,11/20/2022,1,1,1,0
54,Monday,11/21/2022,0,0,0,11
54,Tuesday,11/22/2022,7,7,6,6
54,Wednesday,11/23/2022,6,6,5,0
54,Thursday,11/24/2022,0,0,0,5
54,Friday,11/25/2022,6,6,5,0
54,Saturday,11/26/2022,1,1,1,0
54,Sunday,11/27/2022,1,1,1,0
54,Monday,11/28/2022,1,1,1,0
55,Monday,11/7/2022,0,0,0,4
55,Tuesday,11/8/2022,4,4,4,3
55,Wednesday,11/9/2022,4,4,4,0
55,Thursday,11/10/2022,1,1,1,0
55,Friday,11/11/2022,1,1,1,0
55,Saturday,11/12/2022,1,1,1,0
55,Sunday,11/13/2022,1,1,1,0
55,Monday,11/14/2022,0,0,0,5
55,Tuesday,11/15/2022,4,4,4,4
55,Wednesday,11/16/2022,4,4,4,0
55,Thursday,11/17/2022,1,1,1,0
55,Friday,11/18/2022,1,1,1,0
55,Saturday,11/19/2022,1,1,1,0
55,Sunday,11/20/2022,1,1,1,0
55,Monday,11/21/2022,0,0,0,10
55,Tuesday,11/22/2022,9,9,9,5
55,Wednesday,11/23/2022,5,5,5,0
55,Thursday,11/24/2022,0,0,0,5
55,Friday,11/25/2022,4,4,4,0
55,Saturday,11/26/2022,1,1,1,0
55,Sunday,11/27/2022,1,1,1,0
55,Monday,11/28/2022,1,1,1,0
56,Monday,11/7/2022,0,0,0,4
56,Tuesday,11/8/2022,4,4,4,3
56,Wednesday,11/9/2022,4,4,4,0
56,Thursday,11/10/2022,1,1,1,0
56,Friday,11/11/2022,1,1,1,0
56,Saturday,11/12/2022,1,1,1,0
56,Sunday,11/13/2022,1,1,1,0
56,Monday,11/14/2022,0,0,0,4
56,Tuesday,11/15/2022,4,4,4,3
56,Wednesday,11/16/2022,4,4,4,0
56,Thursday,11/17/2022,1,1,1,0
56,Friday,11/18/2022,1,1,1,0
56,Saturday,11/19/2022,1,1,1,0
56,Sunday,11/20/2022,1,1,1,0
56,Monday,11/21/2022,0,0,0,7
56,Tuesday,11/22/2022,7,7,7,3
56,Wednesday,11/23/2022,4,4,4,0
56,Thursday,11/24/2022,0,0,0,3
56,Friday,11/25/2022,3,3,3,0
56,Saturday,11/26/2022,1,1,1,0
56,Sunday,11/27/2022,1,1,1,0
56,Monday,11/28/2022,1,1,1,0
57,Monday,11/7/2022,0,0,0,4
57,Tuesday,11/8/2022,4,4,4,3
57,Wednesday,11/9/2022,4,4,4,0
57,Thursday,11/10/2022,1,1,1,0
57,Friday,11/11/2022,1,1,1,0
57,Saturday,11/12/2022,1,1,1,0
57,Sunday,11/13/2022,1,1,1,0
57,Monday,11/14/2022,0,0,0,4
57,Tuesday,11/15/2022,4,4,4,3
57,Wednesday,11/16/2022,3,3,3,0
57,Thursday,11/17/2022,1,1,1,0
57,Friday,11/18/2022,1,1,1,0
57,Saturday,11/19/2022,1,1,1,0
57,Sunday,11/20/2022,1,1,1,0
57,Monday,11/21/2022,0,0,0,6
57,Tuesday,11/22/2022,6,6,6,3
57,Wednesday,11/23/2022,4,4,4,0
57,Thursday,11/24/2022,0,0,0,3
57,Friday,11/25/2022,3,3,3,0
57,Saturday,11/26/2022,1,1,1,0
57,Sunday,11/27/2022,1,1,1,0
57,Monday,11/28/2022,1,1,1,0
58,Monday,11/7/2022,0,0,0,6
58,Tuesday,11/8/2022,4,4,4,5
58,Wednesday,11/9/2022,4,4,4,0
58,Thursday,11/10/2022,3,3,3,0
58,Friday,11/11/2022,1,1,1,0
58,Saturday,11/12/2022,1,1,1,0
58,Sunday,11/13/2022,1,1,1,0
58,Monday,11/14/2022,0,0,0,7
58,Tuesday,11/15/2022,4,4,4,6
58,Wednesday,11/16/2022,4,4,4,0
58,Thursday,11/17/2022,1,1,1,0
58,Friday,11/18/2022,1,1,1,0
58,Saturday,11/19/2022,1,1,1,0
58,Sunday,11/20/2022,1,1,1,0
58,Monday,11/21/2022,0,0,0,11
58,Tuesday,11/22/2022,4,4,4,7
58,Wednesday,11/23/2022,4,4,4,0
58,Thursday,11/24/2022,0,0,0,6
58,Friday,11/25/2022,4,4,4,0
58,Saturday,11/26/2022,3,3,3,0
58,Sunday,11/27/2022,3,3,3,0
58,Monday,11/28/2022,1,1,1,0
59,Monday,11/7/2022,0,0,0,6
59,Tuesday,11/8/2022,4,4,4,4
59,Wednesday,11/9/2022,4,4,4,0
59,Thursday,11/10/2022,3,3,3,0
59,Friday,11/11/2022,1,1,1,0
59,Saturday,11/12/2022,1,1,1,0
59,Sunday,11/13/2022,1,1,1,0
59,Monday,11/14/2022,0,0,0,7
59,Tuesday,11/15/2022,4,4,4,5
59,Wednesday,11/16/2022,4,4,4,0
59,Thursday,11/17/2022,1,1,1,0
59,Friday,11/18/2022,1,1,1,0
59,Saturday,11/19/2022,1,1,1,0
59,Sunday,11/20/2022,1,1,1,0
59,Monday,11/21/2022,0,0,0,11
59,Tuesday,11/22/2022,4,4,4,6
59,Wednesday,11/23/2022,4,4,4,0
59,Thursday,11/24/2022,0,0,0,6
59,Friday,11/25/2022,4,4,4,0
59,Saturday,11/26/2022,3,3,3,0
59,Sunday,11/27/2022,3,3,3,0
59,Monday,11/28/2022,1,1,1,0
60,Monday,11/7/2022,0,0,0,5
60,Tuesday,11/8/2022,4,4,4,4
60,Wednesday,11/9/2022,4,4,4,0
60,Thursday,11/10/2022,1,1,1,0
60,Friday,11/11/2022,1,1,1,0
60,Saturday,11/12/2022,1,1,1,0
60,Sunday,11/13/2022,1,1,1,0
60,Monday,11/14/2022,0,0,0,5
60,Tuesday,11/15/2022,3,3,3,4
60,Wednesday,11/16/2022,3,3,3,0
60,Thursday,11/17/2022,1,1,1,0
