Store,City,ST,Scheduling Status,Date Scheduled,Time Scheduled,Lead Planned hours onsite
2700,WHITE LAKE,MI,In Progress,,7:00:00 PM,12
2702,NIXA,MO,In Progress,,7:00:00 PM,12
2714,SPENCER,IA,In Progress,,7:00:00 PM,8
2716,CEDAR RAPIDS,IA,In Progress,,7:00:00 PM,12
2722,FAIRBANKS,AK,In Progress,,7:00:00 PM,12
2724,PASADENA,TX,In Progress,,7:00:00 PM,8
2728,DECATUR,IL,In Progress,,7:00:00 PM,12
2752,COMMERCE CITY,CO,In Progress,,7:00:00 PM,12
2763,DONNA,TX,In Progress,,7:00:00 PM,12
2764,ALTOONA,IA,In Progress,,7:00:00 PM,10
2783,LEXINGTON,KY,In Progress,,7:00:00 PM,8
2784,BEATRICE,NE,In Progress,,7:00:00 PM,10
2794,EPHRAIM,UT,In Progress,,7:00:00 PM,6
2803,EDMOND,OK,In Progress,,7:00:00 PM,12
2815,ROLLING MEADOWS,IL,In Progress,,7:00:00 PM,8
2816,NILES,IL,In Progress,,7:00:00 PM,11
2817,LANSING,IL,In Progress,,7:00:00 PM,10
2820,WORTHINGTON,MN,In Progress,,7:00:00 PM,8
2828,MILWAUKEE,WI,In Progress,,7:00:00 PM,12
2847,BELLEVUE,NE,In Progress,,7:00:00 PM,12
2857,KANSAS CITY,MO,In Progress,,7:00:00 PM,8
2875,WARR ACRES,OK,In Progress,,7:00:00 PM,7
2876,EDMOND,OK,In Progress,,7:00:00 PM,10
2877,OKLAHOMA CITY,OK,In Progress,,7:00:00 PM,8
2878,OKLAHOMA CITY,OK,In Progress,,7:00:00 PM,8
2880,TULSA,OK,In Progress,,7:00:00 PM,8
2883,PLANO,TX,In Progress,,7:00:00 PM,12
2889,CLINTON,IA,In Progress,,7:00:00 PM,8
2891,ODESSA,TX,In Progress,,7:00:00 PM,8
2893,INDEPENDENCE,KS,In Progress,,7:00:00 PM,12
2956,SHOREWOOD,IL,In Progress,,7:00:00 PM,10
2958,APPLETON,WI,In Progress,,7:00:00 PM,7
2975,GARLAND,TX,In Progress,,7:00:00 PM,7
2976,MESQUITE,TX,In Progress,,7:00:00 PM,4
2977,ARLINGTON,TX,In Progress,,7:00:00 PM,5
2978,FORT WORTH,TX,In Progress,,7:00:00 PM,4
2980,FORT WORTH,TX,In Progress,,7:00:00 PM,8
2986,NEENAH,WI,In Progress,,7:00:00 PM,10
2990,MITCHELL,SD,In Progress,,7:00:00 PM,12
2994,SAINT JOSEPH,MO,In Progress,,7:00:00 PM,12
2996,DALLAS,TX,In Progress,,7:00:00 PM,6
3004,CICERO,IL,In Progress,,7:00:00 PM,3
3019,THORNTON,CO,In Progress,,7:00:00 PM,8
3055,CATOOSA,OK,In Progress,,7:00:00 PM,7
3061,SHREWSBURY,MO,In Progress,,7:00:00 PM,8
3127,DENVER,CO,In Progress,,7:00:00 PM,8
3135,FORT WORTH,TX,In Progress,,7:00:00 PM,7
3136,HORIZON CITY,TX,In Progress,,7:00:00 PM,12
3150,COUNCIL BLUFFS,IA,In Progress,,7:00:00 PM,12
3151,OMAHA,NE,In Progress,,7:00:00 PM,12
3166,CHICAGO,IL,In Progress,,7:00:00 PM,3
3172,OMAHA,NE,In Progress,,7:00:00 PM,7
3204,CEDAR HILL,TX,In Progress,,7:00:00 PM,10
3209,ELK RIVER,MN,In Progress,,7:00:00 PM,12
3210,SPRINGFIELD,IL,In Progress,,7:00:00 PM,12
3220,ST GEORGE,UT,In Progress,,7:00:00 PM,12
3224,GARLAND,TX,In Progress,,7:00:00 PM,10
3225,ROWLETT,TX,In Progress,,7:00:00 PM,12
3226,KATY,TX,In Progress,,7:00:00 PM,9
3227,MONUMENT,CO,In Progress,,7:00:00 PM,12
3229,VERNON,TX,In Progress,,7:00:00 PM,8
3233,BEMIDJI,MN,In Progress,,7:00:00 PM,10
3238,SPRINGFIELD,MO,In Progress,,7:00:00 PM,12
3247,DELAVAN,WI,In Progress,,7:00:00 PM,12
3259,MISSOULA,MT,In Progress,,7:00:00 PM,12
3261,RICHLAND,WA,In Progress,,7:00:00 PM,12
3274,NORTH RICHLAND HILLS,TX,In Progress,,7:00:00 PM,10
3275,EDMOND,OK,In Progress,,7:00:00 PM,12
3278,LINCOLN,NE,In Progress,,7:00:00 PM,12
3283,WICHITA,KS,In Progress,,7:00:00 PM,12
3284,ARLINGTON,TX,In Progress,,7:00:00 PM,8
3285,CEDAR HILL,TX,In Progress,,7:00:00 PM,2
3286,HICKORY CREEK,TX,In Progress,,7:00:00 PM,8
3295,BROKEN ARROW,OK,In Progress,,7:00:00 PM,9
3297,HOUSTON,TX,In Progress,,7:00:00 PM,12
3298,KEMAH,TX,In Progress,,7:00:00 PM,10
3300,WAPAKONETA,OH,In Progress,,7:00:00 PM,12
3317,ALBUQUERQUE,NM,In Progress,,7:00:00 PM,8
3320,PALMHURST,TX,In Progress,,7:00:00 PM,8
3324,SHEBOYGAN,WI,In Progress,,7:00:00 PM,10
3336,WOODHAVEN,MI,In Progress,,7:00:00 PM,12
3377,TUCSON,AZ,Scheduled,10/3/2024,7:00:00 PM,3
3381,SWEETWATER,TX,In Progress,,7:00:00 PM,8
3383,AMARILLO,TX,In Progress,,7:00:00 PM,11
3385,ALBUQUERQUE,NM,In Progress,,7:00:00 PM,11
3390,WOODLANDS,TX,In Progress,,7:00:00 PM,10
3400,OSWEGO,IL,In Progress,,7:00:00 PM,12
3406,DALLAS,TX,In Progress,,7:00:00 PM,8
3434,WOODSTOCK,IL,In Progress,,7:00:00 PM,11
3436,SOUTH BEND,IN,Scheduled,10/10/2024,7:00:00 PM,12
3447,WHITEHALL,OH,Scheduled,9/9/2024,7:00:00 PM,12
3459,BLOOMINGTON,IL,In Progress,,7:00:00 PM,8
3460,PEORIA,IL,In Progress,,7:00:00 PM,10
3465,GLENDALE,AZ,Scheduled,10/10/2024,7:00:00 PM,8
3482,PLANO,TX,In Progress,,7:00:00 PM,8
3486,ATHENS,OH,Scheduled,10/9/2024,7:00:00 PM,12
3487,SHELBY TOWNSHIP,MI,In Progress,,7:00:00 PM,12
3488,BURLINGTON,WI,In Progress,,7:00:00 PM,12
3492,WICHITA,KS,In Progress,,7:00:00 PM,12
3498,BLAINE,MN,Scheduled,10/9/2024,7:00:00 PM,12
3499,JEFFERSON,WI,In Progress,,7:00:00 PM,8
3500,HOUSTON,TX,In Progress,,7:00:00 PM,10
3505,WISCONSIN DELLS,WI,In Progress,,7:00:00 PM,12
3508,BROKEN ARROW,OK,In Progress,,7:00:00 PM,12
3510,PEARLAND,TX,In Progress,,7:00:00 PM,11
3512,ALBUQUERQUE,NM,In Progress,,7:00:00 PM,7
3513,SHAKOPEE,MN,Scheduled,10/21/2024,7:00:00 PM,12
3517,RIO RANCHO,NM,Scheduled,10/17/2024,7:00:00 PM,7
3518,LAREDO,TX,In Progress,,7:00:00 PM,12
3521,SHERMAN,TX,In Progress,,7:00:00 PM,4
3534,RED WING,MN,In Progress,,7:00:00 PM,10
3542,HOUSTON,TX,In Progress,,7:00:00 PM,7
3574,ALLEN,TX,In Progress,,7:00:00 PM,9
3579,KINGWOOD,TX,In Progress,,7:00:00 PM,7
3580,NEWARK,OH,Scheduled,10/8/2024,7:00:00 PM,12
3584,HOUSTON,TX,In Progress,,7:00:00 PM,10
3585,SPRING,TX,In Progress,,7:00:00 PM,12
3590,SIOUX CITY,IA,In Progress,,7:00:00 PM,12
3591,MONTGOMERY,TX,In Progress,,7:00:00 PM,10
3594,PANTEGO,TX,In Progress,,7:00:00 PM,3
3596,LOS LUNAS,NM,In Progress,,7:00:00 PM,12
3597,BELVIDERE,IL,In Progress,,7:00:00 PM,8
3602,SPRINGFIELD,IL,In Progress,,7:00:00 PM,12
3604,GOODYEAR,AZ,In Progress,,7:00:00 PM,7
3615,OKLAHOMA CITY,OK,In Progress,,7:00:00 PM,8
3620,RIVERTON,UT,In Progress,,7:00:00 PM,11
3630,MARION,IA,In Progress,,7:00:00 PM,10
3645,MIDLAND,TX,In Progress,,7:00:00 PM,8
3648,BISMARCK,ND,In Progress,,7:00:00 PM,12
3661,EL PASO,TX,In Progress,,7:00:00 PM,6
3693,SANTA ISABEL,PR,In Progress,,7:00:00 PM,12
3705,YELM,WA,In Progress,,7:00:00 PM,10
3716,MANATI,PR,In Progress,,7:00:00 PM,12
3723,LOCUST GROVE,OK,In Progress,,7:00:00 PM,8
3725,NILES,IL,In Progress,,7:00:00 PM,10
3731,BERNALILLO,NM,In Progress,,7:00:00 PM,8
3740,AURORA,CO,In Progress,,7:00:00 PM,8
3749,CINCINNATI,OH,In Progress,,7:00:00 PM,12
3758,CROOKSTON,MN,In Progress,,7:00:00 PM,12
3760,NEW ULM,MN,In Progress,,7:00:00 PM,12
3763,EL PASO,TX,In Progress,,7:00:00 PM,7
3773,FORT WORTH,TX,In Progress,,7:00:00 PM,8
3777,FRISCO,TX,In Progress,,7:00:00 PM,12
3790,LOCKPORT,IL,In Progress,,7:00:00 PM,6
3791,THREE RIVERS,MI,Scheduled,9/26/2024,7:00:00 PM,12
3806,FAIRMONT,MN,In Progress,,7:00:00 PM,12
3823,LINCOLN,NE,In Progress,,7:00:00 PM,8
3833,MESA,AZ,Scheduled,10/1/2024,7:00:00 PM,9
3837,ROSCOE,IL,In Progress,,7:00:00 PM,12
3853,HURON,SD,In Progress,,7:00:00 PM,9
3857,MONONA,WI,In Progress,,7:00:00 PM,12
3860,YOUNGSTOWN,OH,In Progress,,7:00:00 PM,10
3870,ARLINGTON,TX,In Progress,,7:00:00 PM,6
3893,ZION,IL,In Progress,,7:00:00 PM,9
3894,LEXINGTON,KY,In Progress,,7:00:00 PM,12
3897,TWIN FALLS,ID,In Progress,,7:00:00 PM,12
3988,SPANISH FORK,UT,Scheduled,1/30/2025,7:00:00 PM,6
4049,OLYMPIA FIELDS,IL,In Progress,,7:00:00 PM,12
4053,INDIANAPOLIS,IN,In Progress,,7:00:00 PM,4
4100,PROVO,UT,Scheduled,1/29/2025,7:00:00 PM,8
4105,EL PASO,TX,Scheduled,10/17/2024,7:00:00 PM,5
4112,BROWNSVILLE,TX,In Progress,,7:00:00 PM,10
4114,LONGVIEW,TX,In Progress,,7:00:00 PM,9
4118,SHEPHERDSVILLE,KY,In Progress,,7:00:00 PM,12
4164,KAUFMAN,TX,In Progress,,7:00:00 PM,12
4165,FORT WORTH,TX,In Progress,,7:00:00 PM,2
4201,EDGEWOOD,NM,In Progress,,7:00:00 PM,12
4203,FORT MOHAVE,AZ,In Progress,,7:00:00 PM,12
4209,NEBRASKA CITY,NE,In Progress,,7:00:00 PM,8
4215,QUINLAN,TX,In Progress,,7:00:00 PM,12
4240,HIGHLAND VILLAGE,TX,In Progress,,7:00:00 PM,12
4244,PARK RAPIDS,MN,In Progress,,7:00:00 PM,12
4246,WADENA,MN,In Progress,,7:00:00 PM,8
4252,FLAGSTAFF,AZ,In Progress,,7:00:00 PM,8
4253,SAUK CENTRE,MN,In Progress,,7:00:00 PM,10
4256,AMES,IA,In Progress,,7:00:00 PM,10
4257,AUSTIN,MN,In Progress,,7:00:00 PM,8
4264,ORO VALLEY,AZ,In Progress,,7:00:00 PM,5
4286,MONTGOMERY,IL,In Progress,,7:00:00 PM,8
4299,LUBBOCK,TX,In Progress,,7:00:00 PM,12
4321,WICHITA,KS,In Progress,,7:00:00 PM,12
4322,CRETE,NE,In Progress,,7:00:00 PM,11
4323,KANKAKEE,IL,In Progress,,7:00:00 PM,8
4341,TRUTH OR CONSEQUENCES,NM,In Progress,,7:00:00 PM,10
4352,FARGO,ND,In Progress,,7:00:00 PM,12
4358,OMAHA,NE,In Progress,,7:00:00 PM,5
4366,EL PASO,TX,In Progress,,7:00:00 PM,5
4374,LITCHFIELD,MN,In Progress,,7:00:00 PM,12
4381,BRANSON,MO,In Progress,,7:00:00 PM,8
4390,ENID,OK,In Progress,,7:00:00 PM,8
4405,AURORA,IL,In Progress,,7:00:00 PM,8
4415,EL PASO,TX,Scheduled,10/9/2024,7:00:00 PM,7
4430,MARICOPA,AZ,In Progress,,7:00:00 PM,10
4438,SARATOGA SPRINGS,UT,In Progress,,7:00:00 PM,6
4451,QUEEN CREEK,AZ,Scheduled,10/8/2024,7:00:00 PM,12
4464,AMARILLO,TX,In Progress,,7:00:00 PM,10
4465,CYPRESS,TX,In Progress,,7:00:00 PM,12
4466,SUGAR LAND,TX,In Progress,,7:00:00 PM,6
4470,JOPLIN,MO,In Progress,,7:00:00 PM,11
4475,OLATHE,KS,In Progress,,7:00:00 PM,3
4478,JOPLIN,MO,In Progress,,7:00:00 PM,12
4479,PERRYSBURG,OH,Scheduled,9/18/2024,7:00:00 PM,12
4490,TUCSON,AZ,Scheduled,9/26/2024,7:00:00 PM,4
4491,GRAND JUNCTION,CO,Scheduled,1/22/2025,7:00:00 PM,10
4503,GRAND PRAIRIE,TX,In Progress,,7:00:00 PM,10
4508,PENITAS,TX,In Progress,,7:00:00 PM,10
4509,BENBROOK,TX,In Progress,,7:00:00 PM,10
4511,SILVIS,IL,In Progress,,7:00:00 PM,9
4524,LOUISVILLE,KY,In Progress,,7:00:00 PM,3
4529,NEW LENOX,IL,In Progress,,7:00:00 PM,12
4531,ROMEOVILLE,IL,In Progress,,7:00:00 PM,12
4540,FOWLERVILLE,MI,Scheduled,9/16/2024,7:00:00 PM,12
4553,KANSAS CITY,MO,In Progress,,7:00:00 PM,10
4568,BLAIR,NE,In Progress,,7:00:00 PM,12
4590,LEES SUMMIT,MO,In Progress,,7:00:00 PM,8
4605,TYLER,TX,In Progress,,7:00:00 PM,8
4606,OSCEOLA,IA,In Progress,,7:00:00 PM,12
4615,GLENPOOL,OK,In Progress,,7:00:00 PM,8
4618,LEAGUE CITY,TX,In Progress,,7:00:00 PM,12
4625,GARDEN CITY,KS,In Progress,,7:00:00 PM,12
4626,JUNCTION CITY,KS,In Progress,,7:00:00 PM,12
4627,DENTON,TX,In Progress,,7:00:00 PM,10
4635,CLINTON,TN,In Progress,,7:00:00 PM,12
4637,BROKEN ARROW,OK,In Progress,,7:00:00 PM,12
4639,ELIZABETH,CO,In Progress,,7:00:00 PM,12
4641,HUNTLEY,IL,In Progress,,7:00:00 PM,10
4674,NACOGDOCHES,TX,In Progress,,7:00:00 PM,7
4676,ALBUQUERQUE,NM,In Progress,,7:00:00 PM,10
4677,MUSKEGO,WI,In Progress,,7:00:00 PM,12
4699,STREATOR,IL,In Progress,,7:00:00 PM,10
4747,NORTHGLENN,CO,In Progress,,7:00:00 PM,8
4849,MOUNTAIN IRON,MN,In Progress,,7:00:00 PM,12
5021,DALLAS,TX,In Progress,,7:00:00 PM,7
5028,TOLEDO,OH,In Progress,,7:00:00 PM,12
5030,TOLEDO,OH,Scheduled,9/16/2024,7:00:00 PM,12
5048,NEW HUDSON,MI,In Progress,,7:00:00 PM,8
5059,HOPKINSVILLE,KY,Scheduled,9/18/2024,7:00:00 PM,10
5060,ALGONQUIN,IL,In Progress,,7:00:00 PM,8
5071,LAWTON,OK,In Progress,,7:00:00 PM,12
5080,HURST,TX,In Progress,,7:00:00 PM,10
5082,PARMA,OH,In Progress,,7:00:00 PM,12
5089,INVER GROVE HEIGHTS,MN,In Progress,,7:00:00 PM,8
5090,DE PERE,WI,Scheduled,9/11/2024,7:00:00 PM,12
5091,CYPRESS,TX,In Progress,,7:00:00 PM,8
5092,LEWISVILLE,TX,In Progress,,7:00:00 PM,3
5094,HOUSTON,TX,In Progress,,7:00:00 PM,6
5099,GRAND JUNCTION,CO,In Progress,,7:00:00 PM,12
5108,EL PASO,TX,Scheduled,10/10/2024,7:00:00 PM,7
5109,WEST VALLEY CITY,UT,In Progress,,7:00:00 PM,9
5115,DAVENPORT,IA,In Progress,,7:00:00 PM,12
5116,LA PORTE,TX,In Progress,,7:00:00 PM,10
5123,COLORADO SPRINGS,CO,In Progress,,7:00:00 PM,12
5127,LA CROSSE,WI,In Progress,,7:00:00 PM,8
5135,RADCLIFF,KY,In Progress,,7:00:00 PM,10
5137,AURORA,CO,In Progress,,7:00:00 PM,12
5141,OMAHA,NE,In Progress,,7:00:00 PM,12
5147,DALLAS,TX,In Progress,,7:00:00 PM,9
5155,LAS CRUCES,NM,In Progress,,7:00:00 PM,8
5160,JACKSON,MI,Scheduled,9/17/2024,7:00:00 PM,12
5165,ALAMO,TX,In Progress,,7:00:00 PM,10
5166,DEMING,NM,In Progress,,7:00:00 PM,12
5168,RICHFIELD,UT,In Progress,,7:00:00 PM,8
5175,ALGOOD,TN,In Progress,,7:00:00 PM,6
5184,CANAL WINCHESTER,OH,Scheduled,10/7/2024,7:00:00 PM,12
5191,FORNEY,TX,In Progress,,7:00:00 PM,8
5206,SOUTH OGDEN,UT,In Progress,,7:00:00 PM,9
5210,WYLIE,TX,In Progress,,7:00:00 PM,8
5211,MCKINNEY,TX,In Progress,,7:00:00 PM,10
5216,AMARILLO,TX,In Progress,,7:00:00 PM,8
5219,LAWRENCE,KS,In Progress,,7:00:00 PM,12
5246,WHARTON,TX,In Progress,,7:00:00 PM,8
5247,ROANOKE,TX,In Progress,,7:00:00 PM,4
5276,PALATINE,IL,In Progress,,7:00:00 PM,10
5280,PORTAGE,MI,Scheduled,9/25/2024,7:00:00 PM,12
5287,SPRING,TX,In Progress,,7:00:00 PM,10
5288,SEAGOVILLE,TX,In Progress,,7:00:00 PM,12
5297,SAINT MATTHEWS,KY,In Progress,,7:00:00 PM,7
5307,GARDNER,KS,In Progress,,7:00:00 PM,10
5311,MCKINNEY,TX,In Progress,,7:00:00 PM,12
5312,FORT WORTH,TX,In Progress,,7:00:00 PM,8
5313,LAKE SAINT LOUIS,MO,In Progress,,7:00:00 PM,12
5314,OKLAHOMA CITY,OK,In Progress,,7:00:00 PM,8
5316,SAGINAW,TX,In Progress,,7:00:00 PM,8
5331,PHOENIX,AZ,In Progress,,7:00:00 PM,8
5336,JENKS,OK,In Progress,,7:00:00 PM,11
5341,BROOMFIELD,CO,In Progress,,7:00:00 PM,12
5361,OMAHA,NE,In Progress,,7:00:00 PM,9
5364,STILLWATER,OK,In Progress,,7:00:00 PM,8
5372,EVANSVILLE,IN,Scheduled,9/19/2024,7:00:00 PM,10
5373,CHIPPEWA FALLS,WI,In Progress,,7:00:00 PM,8
5386,GRAND HAVEN,MI,Scheduled,10/2/2024,7:00:00 PM,12
5397,WINONA,MN,In Progress,,7:00:00 PM,8
5398,ROCKFORD,IL,In Progress,,7:00:00 PM,8
5399,DIXON,IL,In Progress,,7:00:00 PM,12
5416,ARLINGTON,TX,In Progress,,7:00:00 PM,10
5421,SAINT PETERS,MO,In Progress,,7:00:00 PM,8
5430,ALBUQUERQUE,NM,In Progress,,7:00:00 PM,6
5438,NEW BERLIN,WI,In Progress,,7:00:00 PM,10
5441,TOPEKA,KS,In Progress,,7:00:00 PM,12
5442,ADDISON,IL,In Progress,,7:00:00 PM,12
5449,MISSOURI CITY,TX,In Progress,,7:00:00 PM,2
5452,EVANSVILLE,IN,In Progress,,7:00:00 PM,9
5458,DELTA,CO,In Progress,,7:00:00 PM,12
5463,HARTFORD,WI,In Progress,,7:00:00 PM,12
5477,JEFFERSON CITY,MO,In Progress,,7:00:00 PM,11
5485,EVERGREEN PARK,IL,In Progress,,7:00:00 PM,10
5486,COUNTRY CLUB HILLS,IL,In Progress,,7:00:00 PM,12
5492,SOCORRO,NM,In Progress,,7:00:00 PM,6
5494,IDAHO FALLS,ID,In Progress,,7:00:00 PM,12
5613,ARLINGTON,TX,In Progress,,7:00:00 PM,6
5624,FARMERS BRANCH,TX,In Progress,,7:00:00 PM,5
5657,PLANO,TX,In Progress,,7:00:00 PM,3
5668,GREENDALE,WI,In Progress,,7:00:00 PM,9
5672,LUCAS,TX,In Progress,,7:00:00 PM,2
5673,SACHSE,TX,In Progress,,7:00:00 PM,11
5692,SPRINGFIELD,MO,In Progress,,7:00:00 PM,10
5693,SPRINGFIELD,MO,In Progress,,7:00:00 PM,11
5700,TYLER,TX,In Progress,,7:00:00 PM,8
5702,LUBBOCK,TX,In Progress,,7:00:00 PM,9
5707,CROSS ROADS,TX,In Progress,,7:00:00 PM,8
5713,LAREDO,TX,In Progress,,7:00:00 PM,8
5715,ABILENE,TX,In Progress,,7:00:00 PM,10
5725,TUCSON,AZ,Scheduled,10/1/2024,7:00:00 PM,4
5726,ALAMOGORDO,NM,In Progress,,7:00:00 PM,10
5763,SOUTH JORDAN,UT,In Progress,,7:00:00 PM,8
5764,FORT WORTH,TX,In Progress,,7:00:00 PM,12
5791,PITTSBURG,KS,In Progress,,7:00:00 PM,9
5793,PONCE,PR,In Progress,,7:00:00 PM,12
5808,ELSA,TX,In Progress,,7:00:00 PM,12
5809,EDINBURG,TX,In Progress,,7:00:00 PM,12
5823,DALLAS,TX,In Progress,,7:00:00 PM,12
5828,PUEBLO,CO,In Progress,,7:00:00 PM,8
5840,OWASSO,OK,In Progress,,7:00:00 PM,6
5898,CORPUS CHRISTI,TX,In Progress,,7:00:00 PM,12
5947,EL PASO,TX,In Progress,,7:00:00 PM,3
5962,EL PASO,TX,Scheduled,10/16/2024,7:00:00 PM,9
5977,BURNSVILLE,MN,In Progress,,7:00:00 PM,12
6078,WYLIE,TX,In Progress,,7:00:00 PM,9
6098,MCALLEN,TX,In Progress,,7:00:00 PM,12
6178,AURORA,CO,In Progress,,7:00:00 PM,12
6300,PROSPER,TX,In Progress,,7:00:00 PM,8
6390,INDIANAPOLIS,IN,In Progress,,7:00:00 PM,7
6394,BROWN DEER,WI,In Progress,,7:00:00 PM,6
6467,TYLER,TX,In Progress,,7:00:00 PM,8
6476,DANVILLE,IN,In Progress,,7:00:00 PM,12
6578,RICHLAND HILLS,TX,In Progress,,7:00:00 PM,10
6786,MCALLEN,TX,In Progress,,7:00:00 PM,10
6813,EL PASO,TX,Scheduled,10/15/2024,7:00:00 PM,8
6851,SACHSE,TX,In Progress,,7:00:00 PM,8
6898,LUBBOCK,TX,In Progress,,7:00:00 PM,12
6963,ANNA,TX,In Progress,,7:00:00 PM,8
6966,MCKINNEY,TX,In Progress,,7:00:00 PM,11
7043,RIVERTON,UT,In Progress,,7:00:00 PM,7
7178,PRINCETON,TX,In Progress,,7:00:00 PM,12
7199,GREAT FALLS,MT,Scheduled,1/30/2025,7:00:00 PM,12
7220,SAN ANGELO,TX,In Progress,,7:00:00 PM,11
7224,LANCASTER,TX,In Progress,,7:00:00 PM,9
7240,ROWLETT,TX,In Progress,,7:00:00 PM,12
7251,FORT WORTH,TX,In Progress,,7:00:00 PM,8
7294,NORMAN,OK,In Progress,,7:00:00 PM,8
7349,AMARILLO,TX,In Progress,,7:00:00 PM,7
5193,MORENO VALLEY,CA,Parameters NOT met,,7:00:00 PM,10
264,DICKSON,TN,In Progress,,7:00:00 PM,10
2098,COLUMBUS,OH,In Progress,,7:00:00 PM,12
2484,CLEWISTON,FL,In Progress,,7:00:00 PM,12
2631,LIVONIA,MI,In Progress,,7:00:00 PM,12
3277,RENO,NV,Scheduled,9/16/2024,7:00:00 PM,12
1365,HUDSON,WI,In Progress,,7:00:00 PM,7
1027,CONCORD,NC,In Progress,,7:00:00 PM,8
2885,NEWPORT,RI,In Progress,,7:00:00 PM,8
4487,AIKEN,SC,In Progress,,7:00:00 PM,12
5854,MIAMI,FL,In Progress,,7:00:00 PM,12
3340,TULSA,OK,In Progress,,7:00:00 PM,8
1219,JACKSONVILLE,FL,In Progress,,7:00:00 PM,12
1190,BEREA,KY,In Progress,,7:00:00 PM,12
299,BOWLING GREEN,KY,In Progress,,7:00:00 PM,12
174,COCOA,FL,In Progress,,7:00:00 PM,12
3762,WEST DES MOINES,IA,In Progress,,7:00:00 PM,12
4420,LEESVILLE,SC,In Progress,,7:00:00 PM,8
865,NEW BRAUNFELS,TX,In Progress,,7:00:00 PM,8
1440,TOOELE,UT,In Progress,,7:00:00 PM,8
2497,PHILLIPSBURG,NJ,In Progress,,7:00:00 PM,8
2531,MOHEGAN LAKE,NY,In Progress,,7:00:00 PM,10
5293,VALLEY STREAM,NY,In Progress,,7:00:00 PM,9
1042,BASTROP,TX,In Progress,,7:00:00 PM,12
2922,TUCSON,AZ,Scheduled,9/25/2024,7:00:00 PM,8
1622,TIFFIN,OH,In Progress,,7:00:00 PM,10
2426,COLUMBUS,OH,In Progress,,7:00:00 PM,10
60,TROY,MO,In Progress,,7:00:00 PM,11
2070,ANCHORAGE,AK,In Progress,,7:00:00 PM,8
3360,CHANDLER,AZ,Scheduled,9/23/2024,7:00:00 PM,10
3795,NORTH BERGEN,NJ,In Progress,,7:00:00 PM,12
2471,DUBLIN,OH,In Progress,,7:00:00 PM,10
3522,BALDWIN PARK,CA,Scheduled,9/17/2024,7:00:00 PM,8
4274,DENVER,NC,In Progress,,7:00:00 PM,8
5029,OREGON,OH,In Progress,,7:00:00 PM,12
1134,DEFUNIAK SPRINGS,FL,In Progress,,7:00:00 PM,4
2959,ROSEVILLE,MI,In Progress,,7:00:00 PM,5
280,ROCKDALE,TX,In Progress,,7:00:00 PM,10
406,SMYRNA,TN,In Progress,,7:00:00 PM,8
2207,MIDVALE,UT,In Progress,,7:00:00 PM,12
5867,BAYONNE,NJ,In Progress,,7:00:00 PM,10
320,MARLIN,TX,In Progress,,7:00:00 PM,12
2401,DUARTE,CA,Scheduled,9/18/2024,7:00:00 PM,8
3566,DENVER,CO,In Progress,,7:00:00 PM,12
1006,CORDELE,GA,In Progress,,7:00:00 PM,10
2558,STERLING HEIGHTS,MI,In Progress,,7:00:00 PM,6
1620,BREWTON,AL,In Progress,,7:00:00 PM,12
2495,WESTMINSTER,CA,Scheduled,10/1/2024,7:00:00 PM,8
2806,BOILING SPRINGS,SC,In Progress,,7:00:00 PM,12
671,LEBANON,TN,In Progress,,7:00:00 PM,8
2725,LEWIS CENTER,OH,In Progress,,7:00:00 PM,12
478,PEARSALL,TX,In Progress,,7:00:00 PM,12
1213,BROOKSVILLE,FL,In Progress,,7:00:00 PM,8
5807,COMPTON,CA,Scheduled,9/23/2024,7:00:00 PM,8
988,LUTZ,FL,In Progress,,7:00:00 PM,12
3282,LOGAN,OH,In Progress,,7:00:00 PM,12
5481,CHARLOTTE,NC,In Progress,,7:00:00 PM,12
7181,BEAUFORT,SC,In Progress,,7:00:00 PM,12
2297,STEVENSON RANCH,CA,Scheduled,9/19/2024,7:00:00 PM,12
1511,MIRAMAR,FL,In Progress,,7:00:00 PM,12
3861,GILBERT,AZ,Scheduled,9/24/2024,7:00:00 PM,10
2022,NORTH WINDHAM,CT,In Progress,,7:00:00 PM,12
4180,NAMPA,ID,Scheduled,9/18/2024,7:00:00 PM,3
4494,CALDWELL,ID,Scheduled,9/19/2024,7:00:00 PM,4
3161,PASADENA,FL,Scheduled,10/10/2024,7:00:00 PM,10
5741,ORLANDO,FL,Scheduled,10/10/2024,7:00:00 PM,12
1590,HIALEAH,FL,Scheduled,10/28/2024,7:00:00 PM,12
2726,REYNOLDSBURG,OH,Scheduled,10/10/2024,7:00:00 PM,8
3379,ORO VALLEY,AZ,Scheduled,9/24/2024,7:00:00 PM,7
4600,GRETNA,NE,In Progress,,7:00:00 PM,10
133, ASHDOWN, AR,Scheduled,9/22/2024,7:00:00 PM,Unknown
226, ATLANTA, TX,Scheduled,9/22/2024,7:00:00 PM,Unknown
914, CASSVILLE, MO,Scheduled,9/22/2024,7:00:00 PM,Unknown
506, FLORA, IL,Scheduled,9/22/2024,7:00:00 PM,Unknown
58, RUSSELLVILLE, AR,Scheduled,9/23/2024,7:00:00 PM,Unknown
1114, MOUNTAIN VIEW, AR,Scheduled,9/23/2024,7:00:00 PM,Unknown
254, OLNEY, IL,Scheduled,9/23/2024,7:00:00 PM,Unknown
98, BASTROP, LA,Scheduled,9/24/2024,7:00:00 PM,Unknown
