Store#,16' Train,8' Train,CRAYOLA ENDCAP,WRITING ENDCAP,HV DUMP BIN CRAYOLA,HV DUMP BIN NEWELL,8' OLDER STUDENT TRAIN,OLDER STUDENT TRAIN ENDCAPS
2787,No,Yes,Yes,Yes,No,No,No,No
2788,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2789,No,Yes,No,No,No,No,Yes,Yes
2790,Yes,No,Yes,Yes,Yes,No,No,No
2791,Yes,No,Yes,Yes,No,No,No,No
2792,No,No,No,No,No,No,No,No
2793,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2794,No,Yes,Yes,Yes,No,No,No,No
2795,No,Yes,Yes,Yes,No,No,Yes,Yes
2796,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2797,Yes,No,No,Yes,No,No,No,No
2799,Yes,No,No,No,No,Yes,No,No
2801,No,No,No,No,No,No,No,No
2803,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2804,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2805,No,Yes,Yes,Yes,No,No,No,No
2806,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2807,Yes,No,Yes,Yes,No,No,Yes,Yes
2808,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2809,No,Yes,No,Yes,No,No,No,No
2810,No,No,No,No,No,No,No,No
2811,No,No,No,Yes,No,No,No,No
2812,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2813,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2814,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2815,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2816,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2817,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2818,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2819,No,Yes,Yes,Yes,Yes,No,No,No
2820,Yes,No,Yes,Yes,Yes,No,No,No
2821,Yes,No,Yes,Yes,Yes,No,No,No
2822,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2823,Yes,No,Yes,Yes,Yes,No,No,No
2825,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2826,No,No,No,No,No,No,No,No
2827,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2828,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2830,Yes,No,Yes,Yes,Yes,No,No,No
2831,Yes,No,Yes,Yes,Yes,Yes,No,No
2832,Yes,No,No,Yes,No,No,No,No
2833,No,No,No,No,No,No,No,No
2834,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2835,No,No,No,No,No,No,No,No
2836,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2838,No,No,No,No,No,No,No,No
2841,Yes,No,Yes,Yes,Yes,No,No,No
2842,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2843,No,Yes,Yes,Yes,No,No,No,No
2844,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2845,Yes,No,Yes,Yes,Yes,No,No,No
2846,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2847,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2849,No,Yes,No,Yes,No,No,No,No
2850,Yes,No,Yes,Yes,Yes,No,No,No
2852,Yes,No,Yes,Yes,No,No,No,No
2853,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2854,No,Yes,Yes,Yes,No,No,No,No
2855,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2856,No,Yes,No,No,No,Yes,No,No
2857,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2858,No,No,No,No,No,No,No,No
2859,No,Yes,Yes,Yes,No,No,No,No
2860,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2861,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2862,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2864,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2865,Yes,No,Yes,Yes,Yes,No,No,No
2866,No,Yes,Yes,Yes,No,No,No,No
2867,No,Yes,Yes,Yes,No,No,No,No
2869,Yes,No,Yes,Yes,Yes,No,No,No
2871,Yes,No,Yes,Yes,No,Yes,No,No
2872,Yes,No,Yes,Yes,No,No,No,No
2873,Yes,No,Yes,Yes,Yes,No,No,No
2874,Yes,No,Yes,Yes,No,No,No,No
2875,No,No,No,No,No,No,No,No
2876,No,No,No,No,No,No,No,No
2877,No,No,No,No,No,No,No,No
2880,No,No,No,No,No,No,No,No
2881,No,No,No,No,No,No,No,No
2882,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2883,No,No,No,No,No,No,No,No
2884,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2885,No,Yes,No,No,No,No,No,No
2886,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2888,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2889,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2890,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2891,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2892,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2893,No,Yes,Yes,Yes,No,No,No,No
2894,Yes,No,Yes,Yes,No,No,No,No
2897,Yes,No,Yes,Yes,No,No,No,No
2898,No,Yes,No,Yes,No,No,No,No
2899,No,Yes,Yes,Yes,No,No,No,No
2900,No,Yes,Yes,Yes,Yes,No,No,No
2901,No,Yes,No,Yes,No,No,No,No
2902,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2903,No,Yes,Yes,Yes,No,No,No,No
2904,No,Yes,Yes,Yes,No,No,No,No
2905,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2906,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2907,No,No,No,No,No,No,No,No
2908,No,Yes,Yes,Yes,No,No,No,No
2909,No,Yes,No,No,No,No,No,No
2910,Yes,No,Yes,Yes,Yes,Yes,No,No
2911,No,Yes,Yes,Yes,No,No,No,No
2912,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2913,Yes,No,Yes,Yes,Yes,No,No,No
2914,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2915,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2916,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2917,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2918,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2919,No,No,No,No,No,No,No,No
2920,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2921,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2922,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2923,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2924,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2925,No,No,No,Yes,No,No,No,No
2926,Yes,No,Yes,Yes,Yes,No,No,No
2927,Yes,No,Yes,Yes,Yes,Yes,No,No
2928,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2929,No,No,No,No,No,No,No,No
2930,No,No,No,No,No,No,No,No
2931,Yes,No,Yes,Yes,No,No,No,No
2932,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2933,Yes,No,No,No,Yes,No,No,No
2934,No,Yes,No,No,No,No,No,No
2935,No,Yes,Yes,Yes,No,No,No,No
2936,No,No,No,No,No,No,No,No
2937,Yes,No,No,Yes,No,No,No,No
2938,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2939,Yes,No,Yes,Yes,Yes,No,No,No
2940,No,No,No,No,No,No,No,No
2941,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2944,No,No,No,No,No,No,No,No
2945,Yes,No,Yes,Yes,Yes,No,No,No
2946,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2947,Yes,No,Yes,Yes,Yes,No,No,No
2948,Yes,No,Yes,Yes,Yes,Yes,No,No
2950,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2951,Yes,No,Yes,Yes,Yes,No,No,No
2952,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2953,Yes,No,No,No,Yes,No,No,No
2954,Yes,No,Yes,Yes,Yes,No,No,No
2955,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2956,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2957,No,Yes,No,No,No,No,No,No
2958,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2959,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2962,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2963,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2964,Yes,No,No,No,Yes,No,Yes,Yes
2965,Yes,No,Yes,Yes,No,No,No,No
2966,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2967,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2968,No,Yes,Yes,Yes,No,Yes,No,No
2973,Yes,No,Yes,Yes,Yes,Yes,No,No
2974,No,No,No,No,No,No,No,No
2975,No,No,No,No,No,No,No,No
2976,No,No,No,No,No,No,No,No
2977,No,No,No,No,No,No,No,No
2978,No,No,No,No,No,No,No,No
2979,No,No,No,No,No,No,No,No
2980,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2981,No,No,No,No,No,No,No,No
2985,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2986,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2987,Yes,No,Yes,Yes,No,Yes,Yes,Yes
2988,No,Yes,Yes,Yes,Yes,Yes,No,No
2989,Yes,No,Yes,Yes,Yes,No,No,No
2990,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2991,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2992,Yes,No,Yes,Yes,No,No,No,No
2993,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2994,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2996,No,No,No,No,No,No,No,No
2998,No,No,No,No,No,No,No,No
3004,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3008,No,No,No,No,No,No,No,No
3011,No,No,No,No,No,No,No,No
3013,No,No,No,No,No,No,No,No
3014,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3015,No,No,No,No,No,No,No,No
3017,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3018,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3019,No,No,No,No,No,No,No,No
3022,No,No,No,No,No,No,No,No
3023,No,No,No,No,No,No,No,No
3035,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3043,No,No,No,No,No,No,No,No
3044,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3046,No,No,No,No,No,No,No,No
3047,No,No,No,No,No,No,No,No
3049,No,No,No,No,No,No,No,No
3050,No,No,No,No,No,No,No,No
3053,No,Yes,Yes,Yes,Yes,Yes,No,No
3055,Yes,No,Yes,Yes,No,No,No,No
3056,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3057,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3058,Yes,No,Yes,Yes,Yes,Yes,No,No
3059,No,Yes,Yes,Yes,No,No,No,No
3060,No,Yes,Yes,Yes,No,No,No,No
3061,No,Yes,Yes,Yes,No,Yes,No,No
3067,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3069,No,No,No,No,No,No,No,No
3070,No,No,No,No,No,No,No,No
3071,No,No,No,No,No,No,No,No
3072,No,No,No,No,No,No,No,No
3074,No,No,No,No,No,No,No,No
3075,No,Yes,Yes,Yes,Yes,No,No,No
3077,Yes,No,Yes,Yes,No,No,Yes,Yes
3078,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3081,Yes,No,Yes,Yes,No,No,Yes,Yes
3084,No,No,No,No,No,No,No,No
3087,No,Yes,Yes,Yes,No,No,No,No
3088,Yes,No,Yes,Yes,Yes,No,No,No
3093,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3098,No,No,No,No,No,No,No,No
3099,No,No,No,No,No,No,No,No
3101,No,No,No,No,No,No,No,No
3102,No,Yes,No,No,No,No,No,No
3103,No,Yes,Yes,Yes,Yes,No,No,No
3104,No,No,No,No,No,No,No,No
3106,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3107,Yes,No,Yes,Yes,No,No,No,No
3112,Yes,No,Yes,Yes,Yes,No,No,No
3114,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3118,No,Yes,Yes,Yes,No,Yes,No,No
3119,No,Yes,Yes,Yes,No,No,No,No
3123,No,No,No,No,No,No,No,No
3127,No,No,No,No,No,No,No,No
3131,No,No,No,No,No,No,No,No
3133,No,No,No,No,No,No,No,No
3135,No,No,No,No,No,No,No,No
3136,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3137,No,Yes,Yes,Yes,Yes,No,No,No
3140,No,No,No,No,No,No,No,No
3141,No,No,No,No,No,No,No,No
3147,No,No,No,No,No,No,No,No
3149,No,No,No,No,No,No,No,No
3150,No,Yes,Yes,Yes,No,Yes,No,No
3151,No,Yes,Yes,Yes,No,No,No,No
3152,No,No,No,No,No,No,No,No
3153,No,No,No,No,No,No,No,No
3154,No,No,No,No,No,No,No,No
3155,No,No,No,No,No,No,No,No
3159,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3162,No,No,No,No,No,No,No,No
3163,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3167,No,Yes,No,Yes,No,No,No,No
3168,No,No,No,No,No,No,No,No
3169,No,Yes,Yes,Yes,No,No,No,No
3170,No,Yes,Yes,Yes,No,No,No,No
3172,No,No,No,No,No,No,No,No
3173,No,No,No,No,No,No,No,No
3175,No,No,No,No,No,No,No,No
3176,No,No,No,No,No,No,No,No
3177,No,Yes,No,Yes,No,No,No,No
3178,No,No,No,No,No,No,No,No
3179,No,No,No,No,No,No,No,No
3180,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3182,Yes,No,Yes,Yes,No,No,No,No
3183,No,No,No,No,No,No,No,No
3188,No,Yes,Yes,Yes,Yes,No,No,No
3191,No,Yes,Yes,Yes,No,No,No,No
3192,No,Yes,Yes,Yes,Yes,No,No,No
3197,No,Yes,Yes,Yes,No,No,No,No
3198,No,No,No,No,No,No,No,No
3200,Yes,No,Yes,Yes,No,No,No,No
3201,Yes,No,Yes,Yes,Yes,Yes,No,No
3204,No,No,No,No,No,No,No,No
3205,Yes,No,Yes,Yes,Yes,Yes,No,No
3206,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3207,No,No,No,No,No,No,No,No
3208,Yes,No,Yes,Yes,Yes,No,No,No
3209,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3210,Yes,No,Yes,Yes,Yes,No,No,No
3212,Yes,No,Yes,Yes,Yes,Yes,No,No
3213,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3214,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3215,Yes,No,Yes,Yes,Yes,No,No,No
3216,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3217,No,Yes,Yes,Yes,No,No,No,No
3218,Yes,No,No,Yes,No,No,No,No
3219,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3220,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3222,Yes,No,Yes,Yes,No,No,Yes,Yes
3223,Yes,No,Yes,Yes,No,No,No,No
3224,Yes,No,No,No,Yes,No,Yes,Yes
3225,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3226,No,No,No,No,No,No,No,No
3227,No,Yes,Yes,Yes,No,No,Yes,Yes
3228,Yes,No,Yes,Yes,No,No,No,No
3229,No,Yes,Yes,Yes,Yes,No,No,No
3230,Yes,No,Yes,Yes,Yes,No,No,No
3232,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3233,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3234,No,Yes,Yes,Yes,No,No,No,No
3235,No,Yes,No,No,No,No,Yes,Yes
3236,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3237,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3238,No,No,No,No,No,No,No,No
3239,Yes,No,Yes,Yes,Yes,Yes,No,No
3241,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3243,Yes,No,Yes,Yes,Yes,No,No,No
3245,No,Yes,No,No,No,No,No,No
3247,Yes,No,No,Yes,No,Yes,No,No
3248,No,No,No,No,No,No,No,No
3250,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3251,Yes,No,Yes,Yes,Yes,No,No,No
3252,Yes,No,No,No,Yes,No,No,No
3253,No,Yes,Yes,Yes,No,No,No,No
3254,Yes,No,No,Yes,No,No,No,No
3255,Yes,No,Yes,Yes,No,No,No,No
3258,Yes,No,Yes,Yes,Yes,No,No,No
3259,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3260,No,Yes,Yes,Yes,No,No,No,No
3261,No,No,No,No,No,No,No,No
3262,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3265,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3266,Yes,No,Yes,Yes,No,No,Yes,Yes
3267,No,No,No,No,No,No,No,No
3268,No,Yes,No,Yes,No,No,No,No
3269,No,No,No,No,No,No,No,No
3270,Yes,No,Yes,Yes,Yes,No,No,No
3271,Yes,No,Yes,Yes,No,No,No,No
3273,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3274,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3275,No,No,No,No,No,No,No,No
3276,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3277,Yes,No,Yes,Yes,No,No,Yes,Yes
3278,No,No,No,No,No,No,No,No
3279,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3280,Yes,No,Yes,Yes,Yes,No,No,No
3281,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3282,Yes,No,Yes,Yes,No,No,No,No
3283,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3284,No,No,No,No,No,No,No,No
3285,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3286,Yes,No,Yes,Yes,No,No,No,No
3288,No,Yes,Yes,Yes,Yes,Yes,No,No
3289,No,Yes,Yes,Yes,Yes,No,No,No
3290,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3291,Yes,No,Yes,No,No,No,No,No
3292,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3293,Yes,No,No,No,Yes,Yes,Yes,Yes
3294,Yes,No,Yes,Yes,No,No,Yes,Yes
3295,No,No,No,No,No,No,No,No
3296,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3297,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3298,Yes,No,Yes,Yes,No,No,Yes,Yes
3299,No,No,No,No,No,No,No,No
3300,No,Yes,Yes,Yes,Yes,Yes,No,No
3301,Yes,No,Yes,Yes,No,No,No,No
3302,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3303,No,Yes,No,No,No,No,No,No
3304,No,Yes,Yes,Yes,Yes,No,Yes,Yes
3305,No,Yes,Yes,Yes,No,Yes,No,No
3307,Yes,No,Yes,Yes,Yes,No,No,No
3308,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3309,No,Yes,Yes,Yes,No,No,No,No
3310,Yes,No,Yes,Yes,No,No,No,No
3311,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3313,Yes,No,No,No,Yes,No,No,No
3315,No,No,No,No,No,No,No,No
3317,No,No,No,No,No,No,No,No
3319,Yes,No,Yes,Yes,Yes,Yes,No,No
3320,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3322,Yes,No,No,No,No,No,No,No
3324,No,Yes,Yes,Yes,Yes,No,No,No
3328,No,Yes,Yes,Yes,No,No,No,No
3329,Yes,No,Yes,Yes,No,No,Yes,Yes
3330,No,No,No,No,No,No,No,No
3331,Yes,No,Yes,Yes,Yes,Yes,No,No
3332,Yes,No,Yes,Yes,No,No,No,No
3334,Yes,No,Yes,Yes,Yes,No,No,No
3336,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3337,Yes,No,Yes,Yes,No,No,No,No
3338,No,No,No,No,No,No,No,No
3339,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3340,No,No,No,No,No,No,No,No
3341,No,No,No,No,No,No,No,No
3342,Yes,No,Yes,Yes,Yes,No,No,No
3344,No,No,No,No,No,No,No,No
3347,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3348,No,No,No,No,No,No,No,No
3349,Yes,No,Yes,Yes,Yes,No,No,No
3350,Yes,No,Yes,Yes,Yes,No,No,No
3351,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3352,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3354,No,No,No,No,No,No,No,No
3355,No,No,No,No,No,No,No,No
3359,No,No,No,No,No,No,No,No
3360,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3362,Yes,No,Yes,Yes,No,No,No,No
3363,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3364,No,Yes,Yes,Yes,No,No,No,No
3366,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3367,Yes,No,Yes,Yes,No,No,No,No
3370,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3371,Yes,No,Yes,Yes,No,No,No,No
3372,No,Yes,Yes,Yes,No,No,No,No
3377,No,No,No,No,No,No,No,No
3379,Yes,No,Yes,Yes,Yes,No,No,No
3380,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3381,No,Yes,No,No,No,No,No,No
3382,Yes,No,Yes,Yes,No,No,Yes,Yes
3383,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3384,No,Yes,Yes,Yes,No,Yes,No,No
3385,No,No,No,No,No,No,No,No
3386,No,Yes,Yes,Yes,No,Yes,No,No
3387,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3388,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3389,Yes,No,Yes,Yes,Yes,Yes,No,No
3390,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3391,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3392,No,No,No,No,No,No,No,No
3394,No,Yes,Yes,Yes,No,No,No,No
3395,No,Yes,Yes,Yes,Yes,No,No,No
3397,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3400,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3401,Yes,No,Yes,Yes,No,No,No,No
3402,Yes,No,Yes,Yes,No,Yes,No,No
3403,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3404,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3406,Yes,No,No,Yes,Yes,Yes,Yes,Yes
3407,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3408,Yes,No,Yes,Yes,Yes,No,No,No
3409,Yes,No,Yes,Yes,Yes,No,No,No
3412,No,Yes,Yes,Yes,Yes,No,No,No
3414,No,No,No,No,No,No,No,No
3415,No,Yes,Yes,Yes,No,No,No,No
3417,No,Yes,Yes,Yes,No,No,No,No
3418,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3420,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3422,Yes,No,Yes,Yes,No,No,Yes,Yes
3423,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3424,No,No,No,No,No,No,No,No
3425,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3427,No,Yes,Yes,Yes,No,No,No,No
3428,Yes,No,Yes,Yes,No,No,No,No
3429,Yes,No,Yes,Yes,Yes,No,No,No
3430,Yes,No,Yes,Yes,Yes,No,No,No
3431,Yes,No,Yes,Yes,No,No,Yes,Yes
3432,Yes,No,Yes,Yes,Yes,Yes,No,No
3433,Yes,No,Yes,Yes,Yes,Yes,No,No
3434,Yes,No,Yes,Yes,Yes,No,No,No
3435,Yes,No,Yes,Yes,No,No,Yes,Yes
3436,Yes,No,Yes,Yes,Yes,Yes,No,No
3439,Yes,No,Yes,Yes,Yes,Yes,No,No
3443,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3445,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3447,Yes,No,Yes,Yes,Yes,No,No,No
3449,No,No,No,No,No,No,No,No
3450,No,No,No,No,No,No,No,No
3452,No,No,No,No,No,No,No,No
3453,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3454,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3455,Yes,No,Yes,Yes,No,No,No,No
3458,No,Yes,Yes,Yes,No,No,No,No
3459,Yes,No,Yes,Yes,Yes,No,No,No
3460,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3461,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3462,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3463,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3464,Yes,No,Yes,Yes,No,No,Yes,Yes
3465,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3469,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3471,Yes,No,Yes,Yes,Yes,No,No,No
3472,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3473,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3474,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3475,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3476,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3478,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3480,No,Yes,Yes,Yes,No,No,No,No
3481,Yes,No,Yes,Yes,Yes,No,No,No
3482,Yes,No,Yes,Yes,No,No,No,No
3483,Yes,No,Yes,Yes,No,No,No,No
3484,No,Yes,Yes,Yes,Yes,Yes,No,No
3485,No,Yes,Yes,Yes,No,No,No,No
3486,Yes,No,Yes,Yes,Yes,No,No,No
3487,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3488,Yes,No,No,Yes,No,No,No,No
3489,Yes,No,Yes,Yes,No,No,No,No
3490,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3491,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3492,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3493,Yes,No,Yes,Yes,Yes,Yes,No,No
3494,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3495,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3497,No,Yes,No,Yes,Yes,No,No,No
3498,Yes,No,Yes,Yes,Yes,No,No,No
3499,No,Yes,No,Yes,No,No,No,No
3500,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3501,No,Yes,Yes,Yes,No,No,No,No
3502,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3503,Yes,No,Yes,Yes,No,No,Yes,Yes
3504,No,No,No,No,No,No,No,No
3505,Yes,No,No,Yes,No,No,No,No
3509,No,No,No,No,No,No,No,No
3510,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3511,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3513,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3514,No,Yes,Yes,Yes,No,No,No,No
3515,Yes,No,Yes,Yes,No,No,No,No
3516,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3518,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3520,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3521,No,No,No,No,No,No,No,No
3522,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3523,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3524,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3525,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3526,Yes,No,Yes,Yes,Yes,No,No,No
3527,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3528,No,Yes,Yes,Yes,No,No,No,No
