Store Nbr,Store Name,Item Desc 1,Curr Str On Hand Qty
5077,"BOONTON, NJ",GGS GENTLE 27 OZ,49 
5079,"PASS CHRISTIAN, MS",GGS GENTLE 27 OZ,26 
5082,PARMA OH,GGS GENTLE 27 OZ,11 
5092,LEWISVILLE (SE) TX,GGS GENTLE 27 OZ,(1)
5093,"TULSA (PEORIA), OK",GGS GENTLE 27 OZ,6 
5094,"HOUSTON (BRAESWOOD), TX",GGS GENTLE 27 OZ,0 
5095,"HARTFORD, CT",GGS GENTLE 27 OZ,30 
5097,SAGINAW MI,GGS GENTLE 27 OZ,128 
5098,"MOBILE (UNIVERSITY), AL",GGS GENTLE 27 OZ,3 
5100,"CENTER POINT (20TH), AL",GGS GENTLE 27 OZ,55 
5101,PAHRUMP NV,GGS GENTLE 27 OZ,12 
5102,GRETNA WESTBANK EXPY LA,GGS GENTLE 27 OZ,15 
5103,PHILADELPHIA (NE) PA,GGS GENTLE 27 OZ,114 
5104,KETTERING OH,GGS GENTLE 27 OZ,38 
5105,"FRONT ROYAL, VA",GGS GENTLE 27 OZ,0 
5106,OVIEDO FL,GGS GENTLE 27 OZ,24 
5108,"EL PASO (PEBBLE HILL), TX",GGS GENTLE 27 OZ,38 
5111,WATCHUNG NJ,GGS GENTLE 27 OZ,46 
5113,"PELL CITY, AL",GGS GENTLE 27 OZ,104 
5116,LA PORTE TX,GGS GENTLE 27 OZ,53 
5117,WAYNESBORO VA,GGS GENTLE 27 OZ,1 
5118,RALEIGH NC,GGS GENTLE 27 OZ,84 
5119,NASHVILLE (EDMONDSON) TN,GGS GENTLE 27 OZ,48 
5122,MEMPHIS (MT. MORIAH) TN,GGS GENTLE 27 OZ,30 
5123,COLORADO SPGS (NE) CO,GGS GENTLE 27 OZ,59 
5126,CENTRE AL,GGS GENTLE 27 OZ,53 
5127,"LA CROSSE (S), WI",GGS GENTLE 27 OZ,3 
5129,"LANDOVER HILLS, MD EF",GGS GENTLE 27 OZ,0 
5130,"PHILADELPHIA-BU-, PA",GGS GENTLE 27 OZ,62 
5131,"BENSALEM, PA",GGS GENTLE 27 OZ,61 
5134,"BAKERSFIELD (SW), CA",GGS GENTLE 27 OZ,8 
5136,MARYSVILLE CA,GGS GENTLE 27 OZ,67 
5137,"AURORA (SE), CO",GGS GENTLE 27 OZ,47 
5139,DIXON CA,GGS GENTLE 27 OZ,31 
5140,LA MESA CA  EF,GGS GENTLE 27 OZ,63 
5141,"OMAHA (NW), NE",GGS GENTLE 27 OZ,36 
5142,NEPTUNE NJ,GGS GENTLE 27 OZ,3 
5143,CHATTANOOGA TN,GGS GENTLE 27 OZ,0 
5144,SAN ANTONIO (NE) TX,GGS GENTLE 27 OZ,41 
5146,"SAN ANTONIO, TX",GGS GENTLE 27 OZ,61 
5147,DALLAS (W) TX,GGS GENTLE 27 OZ,40 
5150,"MAPLEWOOD, MO",GGS GENTLE 27 OZ,25 
5151,"ROME (S), GA",GGS GENTLE 27 OZ,44 
5152,WEST HILLS CA,GGS GENTLE 27 OZ,26 
5154,"ROSEMEAD, CA",GGS GENTLE 27 OZ,136 
5155,LAS CRUCES (SW) NM,GGS GENTLE 27 OZ,27 
5156,"BEAUMONT, CA",GGS GENTLE 27 OZ,13 
5157,"MORTON, IL",GGS GENTLE 27 OZ,95 
5159,"WEST BRANCH, MI",GGS GENTLE 27 OZ,15 
5165,"ALAMO, TX",GGS GENTLE 27 OZ,3 
5168,"RICHFIELD, UTAH",GGS GENTLE 27 OZ,2 
5170,SIDNEY NE,GGS GENTLE 27 OZ,52 
5172,PERRY FL,GGS GENTLE 27 OZ,47 
5173,DALTON (W) GA,GGS GENTLE 27 OZ,38 
5174,SEMIMES AL,GGS GENTLE 27 OZ,11 
5175,ALGOOD TN,GGS GENTLE 27 OZ,2 
5178,ROCKAWAY NJ,GGS GENTLE 27 OZ,48 
5183,"LOUISVILLE, KY",GGS GENTLE 27 OZ,1 
5185,COLUMBUS WSW OH,GGS GENTLE 27 OZ,59 
5186,"GILBERT (E), AZ",GGS GENTLE 27 OZ,26 
5189,PHOENIX (MARYVALE) AZ,GGS GENTLE 27 OZ,2 
5190,PHOENIX (HAPPY VALLEY) AZ,GGS GENTLE 27 OZ,29 
5191,"FORNEY, TX",GGS GENTLE 27 OZ,64 
5192,SACRAMENTO CA,GGS GENTLE 27 OZ,64 
5193,"MORENO VALLEY, CA",GGS GENTLE 27 OZ,48 
5196,"MEMPHIS(ELVIS/HOLMES), TN",GGS GENTLE 27 OZ,8 
5197,OWENS CROSS ROADS AL,GGS GENTLE 27 OZ,77 
5198,TIFTON GA,GGS GENTLE 27 OZ,25 
5199,"ANTIOCH, IL",GGS GENTLE 27 OZ,82 
5200,"LANCASTER, PA",GGS GENTLE 27 OZ,47 
5201,"EDISON, NJ",GGS GENTLE 27 OZ,28 
5202,"COMMACK, NY",GGS GENTLE 27 OZ,47 
5203,"LONDON, OH",GGS GENTLE 27 OZ,16 
5204,BOSSIER CITY LA,GGS GENTLE 27 OZ,0 
5207,OVERLAND PARK KS,GGS GENTLE 27 OZ,1 
5210,"WYLIE, TX",GGS GENTLE 27 OZ,61 
5211,MCKINNEY (SW) TX,GGS GENTLE 27 OZ,69 
5214,ORLANDO LAKE WILSON FL,GGS GENTLE 27 OZ,37 
5215,"DELANO, CA",GGS GENTLE 27 OZ,18 
5216,"AMARILLO, (NW) TX",GGS GENTLE 27 OZ,4 
5218,"ST. PETERSBURG, FL",GGS GENTLE 27 OZ,152 
5220,TAMPA (DM WATERS) FL,GGS GENTLE 27 OZ,85 
5226,SAN ANTONIO MILITARY DR.,GGS GENTLE 27 OZ,26 
5227,"BURKE, VA",GGS GENTLE 27 OZ,79 
5228,"COLUMBIA, MD",GGS GENTLE 27 OZ,1 
5229,WYNCOTE PA,GGS GENTLE 27 OZ,43 
5231,"GALT, CA",GGS GENTLE 27 OZ,72 
5239,"BECHTELSVILLE, PA",GGS GENTLE 27 OZ,81 
5245,SAN ANTONIO (BROOKS) TX,GGS GENTLE 27 OZ,30 
5246,"WHARTON, TX",GGS GENTLE 27 OZ,60 
5247,"ROANOKE, TX",GGS GENTLE 27 OZ,10 
5250,KISSIMMEE FL,GGS GENTLE 27 OZ,78 
5252,LOGANVILLE GA,GGS GENTLE 27 OZ,11 
5254,"WAKE FOREST, NC",GGS GENTLE 27 OZ,31 
5255,TAMPA (ELLIOT) FL,GGS GENTLE 27 OZ,38 
5257,MESA AZ,GGS GENTLE 27 OZ,13 
5258,"LAS VEGAS, NV",GGS GENTLE 27 OZ,28 
5262,"PELHAM(N), AL",GGS GENTLE 27 OZ,54 
5264,"OSPREY, FL",GGS GENTLE 27 OZ,4 
5266,"NEW PORT RICHEY(NW),FL",GGS GENTLE 27 OZ,25 
5267,ATHENS ATLANTA HWY GA,GGS GENTLE 27 OZ,9 
5270,LINDON UT,GGS GENTLE 27 OZ,25 
5272,"POULSBO, WA",GGS GENTLE 27 OZ,6 
5273,"SEQUIM, WA",GGS GENTLE 27 OZ,2 
5274,"HONOLULU (MANANA), HI",GGS GENTLE 27 OZ,168 
5275,WOODSTOCK (W) GA,GGS GENTLE 27 OZ,3 
5276,"PALATINE, IL",GGS GENTLE 27 OZ,73 
5278,CHICOPEE MA,GGS GENTLE 27 OZ,4 
5279,SUMMERVILLE SC,GGS GENTLE 27 OZ,1 
5280,"PORTAGE, MI",GGS GENTLE 27 OZ,113 
5281,"WOODBRIDGE, NJ",GGS GENTLE 27 OZ,29 
5282,GREECE (E) NY,GGS GENTLE 27 OZ,4 
5285,CANTON (NE) OH,GGS GENTLE 27 OZ,65 
5286,"THE VILLAGE, OK",GGS GENTLE 27 OZ,3 
5287,"SPRING, TX",GGS GENTLE 27 OZ,59 
5288,"SEAGOVILLE, TX",GGS GENTLE 27 OZ,95 
5291,WEST COLUMBIA BARNWELL SC,GGS GENTLE 27 OZ,4 
5292,"RALEIGH (E), NC",GGS GENTLE 27 OZ,25 
5293,VALLEY STREAM NY,GGS GENTLE 27 OZ,0 
5294,MILFORD CT,GGS GENTLE 27 OZ,1 
5298,GASTONIA NC,GGS GENTLE 27 OZ,49 
5299,ORLANDO FL,GGS GENTLE 27 OZ,50 
5300,"GIBSONTON, FL",GGS GENTLE 27 OZ,31 
5301,WEST PALM BEACH FL,GGS GENTLE 27 OZ,12 
5304,"MESA-BASELINE, AZ",GGS GENTLE 27 OZ,0 
5305,CHULA VISTA CA,GGS GENTLE 27 OZ,92 
5306,"LAS VEGAS, NV",GGS GENTLE 27 OZ,90 
5307,GARDNER KS,GGS GENTLE 27 OZ,35 
5309,OBERLIN OH,GGS GENTLE 27 OZ,0 
5311,"MCKINNEY (NW), TX",GGS GENTLE 27 OZ,44 
5316,SAGINAW TX,GGS GENTLE 27 OZ,20 
5321,"FORT MYERS (COL-MAC), FL",GGS GENTLE 27 OZ,42 
5326,OCALA (SW) FL,GGS GENTLE 27 OZ,15 
5328,BATON ROUGE(COURSEY) LA,GGS GENTLE 27 OZ,56 
5330,"PHOENIX, AZ",GGS GENTLE 27 OZ,52 
5331,PHOENIX TOLLESON AZ,GGS GENTLE 27 OZ,5 
5332,MESA AZ,GGS GENTLE 27 OZ,46 
5334,AURORA (DIA) CO,GGS GENTLE 27 OZ,3 
5337,CLOVIS (N) CA,GGS GENTLE 27 OZ,60 
5338,"SAN DIEGO, CA EF",GGS GENTLE 27 OZ,25 
5340,CHERRY HILL NJ,GGS GENTLE 27 OZ,36 
5341,BROOMFIELD FLLRONS CO,GGS GENTLE 27 OZ,2 
5342,YUMA (W) AZ,GGS GENTLE 27 OZ,2 
5343,"FREDERICKSBURG, VA",GGS GENTLE 27 OZ,36 
5344,TOWSON MD,GGS GENTLE 27 OZ,2 
5345,DUNKIRK MD,GGS GENTLE 27 OZ,46 
5346,MEBANE NC,GGS GENTLE 27 OZ,49 
5347,FORT MYERS FL,GGS GENTLE 27 OZ,27 
5348,"MONTGOMERY (C), AL",GGS GENTLE 27 OZ,33 
5349,"MESA, AZ",GGS GENTLE 27 OZ,24 
5350,"SALT LAKE CITY, UT",GGS GENTLE 27 OZ,2 
5352,BATAVIA IL,GGS GENTLE 27 OZ,30 
5355,KENTON OH,GGS GENTLE 27 OZ,13 
5356,BLAIRSVILLE PA,GGS GENTLE 27 OZ,5 
5358,SHIPPENSBURG PA,GGS GENTLE 27 OZ,48 
5359,AZLE TX,GGS GENTLE 27 OZ,1 
5360,"TITUSVILLE, PA",GGS GENTLE 27 OZ,1 
5361,"OMAHA, NE",GGS GENTLE 27 OZ,1 
5363,"HAMPTON, GA",GGS GENTLE 27 OZ,6 
5367,MYRTLE BEACH 17TH AVE SC,GGS GENTLE 27 OZ,1 
5368,"SALEM (C), OR",GGS GENTLE 27 OZ,40 
5369,"GOODYEAR, AZ",GGS GENTLE 27 OZ,49 
5370,"LONGMONT (N), CO",GGS GENTLE 27 OZ,42 
5373,"CHIPPEWA FALLS, WI",GGS GENTLE 27 OZ,50 
5374,EATON OH,GGS GENTLE 27 OZ,12 
5376,"TAWAS CITY, MI",GGS GENTLE 27 OZ,(4)
5381,"BETHEL PARK, PA",GGS GENTLE 27 OZ,29 
5383,SUMTER BULTMAN DR SC,GGS GENTLE 27 OZ,19 
5384,"BRIDGETON, NJ",GGS GENTLE 27 OZ,8 
5385,"DEFIANCE, OH",GGS GENTLE 27 OZ,154 
5387,"MIDDLEFIELD, OH",GGS GENTLE 27 OZ,12 
5388,"LEAGUE CITY (HWY 646), TX",GGS GENTLE 27 OZ,54 
5389,WACO (WOODWAY) TX,GGS GENTLE 27 OZ,66 
5392,"BAXLEY, GA",GGS GENTLE 27 OZ,73 
5393,GREENSBORO ALAMANCE CHURC,GGS GENTLE 27 OZ,4 
5394,DINUBA CA,GGS GENTLE 27 OZ,83 
5396,ALBANY OR,GGS GENTLE 27 OZ,42 
5397,"WINONA, MN",GGS GENTLE 27 OZ,11 
5398,"ROCKFORD (W), IL",GGS GENTLE 27 OZ,54 
5402,CHICAGO (W) IL,GGS GENTLE 27 OZ,2 
5403,URBANA IL,GGS GENTLE 27 OZ,68 
5409,ENGLEWOOD OH,GGS GENTLE 27 OZ,66 
5410,"CANTON (C), OH",GGS GENTLE 27 OZ,13 
5411,IONIA MI,GGS GENTLE 27 OZ,97 
5414,FORKED RIVER NJ,GGS GENTLE 27 OZ,63 
5417,"LOUISVILLE, KY",GGS GENTLE 27 OZ,21 
5419,"HERNANDO, MS",GGS GENTLE 27 OZ,12 
5420,"KISSIMMEE, FL",GGS GENTLE 27 OZ,47 
5422,"BAINBRIDGE, GA",GGS GENTLE 27 OZ,21 
5423,"LAS VEGAS (HOLLYWOOD),NV",GGS GENTLE 27 OZ,78 
5424,"EAGLE POINT, OR",GGS GENTLE 27 OZ,0 
5425,"SAN JACINTO, CA",GGS GENTLE 27 OZ,47 
5427,ST. PETERS HOWELL MO,GGS GENTLE 27 OZ,38 
5432,"NEW RICHMOND, WI",GGS GENTLE 27 OZ,43 
5433,"HOT SPRINGS VILLAGE, AR",GGS GENTLE 27 OZ,32 
5434,"SAN LEANDRO (S), CA",GGS GENTLE 27 OZ,128 
5435,SAN JOSE(CENTRAL) CA,GGS GENTLE 27 OZ,1 
5436,"NEW CASTLE, DE EF",GGS GENTLE 27 OZ,86 
5438,"NEW BERLIN, WI",GGS GENTLE 27 OZ,7 
5439,"NEW HAVEN, CT",GGS GENTLE 27 OZ,57 
5442,ADDISON IL,GGS GENTLE 27 OZ,60 
5445,ERIE C PA,GGS GENTLE 27 OZ,4 
5446,WAYNESBURG PA,GGS GENTLE 27 OZ,59 
5447,KEARNY NJ,GGS GENTLE 27 OZ,16 
5448,"RAYNHAM (N), MA",GGS GENTLE 27 OZ,58 
5449,"MISSOURI CITY (SIEN), TX",GGS GENTLE 27 OZ,42 
5451,"FORT MYERS-CAPE CORAL,FL",GGS GENTLE 27 OZ,6 
5452,"EVANSVILLE, IN",GGS GENTLE 27 OZ,6 
5453,"CAPE CORAL (N), FL",GGS GENTLE 27 OZ,5 
5459,STARKVILLE MS,GGS GENTLE 27 OZ,10 
5460,PORTLAND TX,GGS GENTLE 27 OZ,49 
5463,"HARTFORD, WI",GGS GENTLE 27 OZ,1 
5464,THIBODAUX S LA,GGS GENTLE 27 OZ,10 
5466,GROVE CITY OH,GGS GENTLE 27 OZ,9 
5467,MORRISTOWN BUFFALO TRAIL,GGS GENTLE 27 OZ,39 
5469,HANOVER (S) PA,GGS GENTLE 27 OZ,12 
5471,MANSFIELD (S) OH,GGS GENTLE 27 OZ,54 
5476,DEPTFORD (WEST) NJ,GGS GENTLE 27 OZ,58 
5477,JEFFERSON CITY E MO,GGS GENTLE 27 OZ,0 
5479,"PFLUGERVILLE, TX",GGS GENTLE 27 OZ,10 
5480,ROUND ROCK (NE) TX,GGS GENTLE 27 OZ,57 
5481,"CHARLOTTE, NC",GGS GENTLE 27 OZ,0 
5482,"EATONTON, GA",GGS GENTLE 27 OZ,48 
5485,"EVERGREEN PARK, IL",GGS GENTLE 27 OZ,4 
5486,"COUNTRY CLUB HILLS, IL",GGS GENTLE 27 OZ,4 
5488,"NORFOLK (N), VA",GGS GENTLE 27 OZ,3 
5489,"PEMBROKE, NC",GGS GENTLE 27 OZ,20 
5490,SAN ANTONIO SHAENFIELD TX,GGS GENTLE 27 OZ,4 
5492,"SOCORRO, NM",GGS GENTLE 27 OZ,0 
5494,"IDAHO FALLS (W), ID",GGS GENTLE 27 OZ,2 
5495,"GLENOLDEN, PA",GGS GENTLE 27 OZ,104 
5499,"MILFORD, OH",GGS GENTLE 27 OZ,4 
5600,RANCHO SANTA MARGARITA CA,GGS GENTLE 27 OZ,86 
5602,CARSON CA,GGS GENTLE 27 OZ,163 
5603,DOWNEY CA,GGS GENTLE 27 OZ,31 
5604,HAWTHORNE CA,GGS GENTLE 27 OZ,84 
5605,PANORAMA CITY CA,GGS GENTLE 27 OZ,16 
5608,VACAVILLE ALAMO CA,GGS GENTLE 27 OZ,36 
5609,VALLEJO SERENO CA,GGS GENTLE 27 OZ,1 
5610,SAN RAMON ALCOSTA CA,GGS GENTLE 27 OZ,12 
5612,HOUSTON I-45 AND WAYSIDE,GGS GENTLE 27 OZ,19 
5613,ARLINGTON N TX,GGS GENTLE 27 OZ,24 
5614,COLLEYVILLE TX,GGS GENTLE 27 OZ,62 
5615,HIALEAH GARDENS FL,GGS GENTLE 27 OZ,32 
5616,NASHVILLE TN,GGS GENTLE 27 OZ,2 
5617,CHICAGO HERMOSA IL,GGS GENTLE 27 OZ,24 
5622,BRANDON FL,GGS GENTLE 27 OZ,2 
5623,GULF BREEZE FL,GGS GENTLE 27 OZ,4 
5627,GRESHAM 181ST OR,GGS GENTLE 27 OZ,12 
5628,MONROE WA,GGS GENTLE 27 OZ,1 
5629,EUREKA CA,GGS GENTLE 27 OZ,1 
5632,FRESNO BLACKSTONE CA,GGS GENTLE 27 OZ,10 
5637,OCEANSIDE MISSION CA,GGS GENTLE 27 OZ,75 
5638,SHERMAN HEIGHTS CA,GGS GENTLE 27 OZ,2 
5640,ANAHEIM CA,GGS GENTLE 27 OZ,86 
5641,LA HABRA CA,GGS GENTLE 27 OZ,10 
5644,IRVINE N CA,GGS GENTLE 27 OZ,25 
5649,WARRINGTON PA,GGS GENTLE 27 OZ,84 
5653,ORANGE BEACH AL,GGS GENTLE 27 OZ,9 
5658,SANTA MARIA BRADLEY CA,GGS GENTLE 27 OZ,55 
5659,SANTA MARIA BLOSSER CA,GGS GENTLE 27 OZ,36 
5667,SOUTH MILWAUKEE WI,GGS GENTLE 27 OZ,64 
5669,WEST MILWAUKEE WI,GGS GENTLE 27 OZ,171 
5671,NARANJA FL,GGS GENTLE 27 OZ,2 
5672,LUCAS TX,GGS GENTLE 27 OZ,43 
5673,SACHSE TX,GGS GENTLE 27 OZ,63 
5678,LYNNWOOD WA,GGS GENTLE 27 OZ,51 
5683,ELK GROVE EG BLVD CA,GGS GENTLE 27 OZ,23 
5686,BURBANK CA,GGS GENTLE 27 OZ,30 
5689,PALMDALE R VISTA CA,GGS GENTLE 27 OZ,48 
5695,MOUNT PLEASANT WI,GGS GENTLE 27 OZ,4 
5702,"LUBBOCK, TX",GGS GENTLE 27 OZ,(1)
5703,"HUNTSVILLE (NW), AL",GGS GENTLE 27 OZ,8 
5704,PORT ST. LUCIE FL,GGS GENTLE 27 OZ,3 
5705,GARDEN CITY BEACH SC,GGS GENTLE 27 OZ,15 
5706,"LITTLE ROCK, AR",GGS GENTLE 27 OZ,13 
5709,"LOCUST GROVE, GA",GGS GENTLE 27 OZ,17 
5710,"MODESTO, CA",GGS GENTLE 27 OZ,34 
5713,"LAREDO (NE), TX",GGS GENTLE 27 OZ,36 
5715,ABILENE TX,GGS GENTLE 27 OZ,6 
5716,HUNTSVILLE AL,GGS GENTLE 27 OZ,4 
5719,MIAMI CORAL WAY FL,GGS GENTLE 27 OZ,2 
5722,"NEW ORLEANS (MANHTTN), LA",GGS GENTLE 27 OZ,2 
5725,TUCSON FT LOWELL AZ,GGS GENTLE 27 OZ,(5)
5727,"SARASOTA (NE), FL",GGS GENTLE 27 OZ,44 
5731,"LOCUST GROVE, VA",GGS GENTLE 27 OZ,53 
5732,"JOHNSON CITY, NY",GGS GENTLE 27 OZ,39 
5734,KINGSPORT TN,GGS GENTLE 27 OZ,0 
5735,"GROVETOWN, GA",GGS GENTLE 27 OZ,48 
5740,MOBILE GOVERNMENT AL,GGS GENTLE 27 OZ,2 
5741,"ORLANDO(CURRY/ECON), FL",GGS GENTLE 27 OZ,35 
5743,"GARNER (S), NC",GGS GENTLE 27 OZ,55 
5744,MOBILE PASCAGOULA AL,GGS GENTLE 27 OZ,6 
5751,"SALINAS, CA",GGS GENTLE 27 OZ,50 
5752,"GARFIELD, NJ",GGS GENTLE 27 OZ,27 
5755,"NORFOLK (LTL CREEK), VA",GGS GENTLE 27 OZ,24 
5761,"CANTON(W), MI",GGS GENTLE 27 OZ,6 
5764,"FORT WORTH (HASLET), TX",GGS GENTLE 27 OZ,38 
5766,"MORGAN HILL, CA",GGS GENTLE 27 OZ,21 
5768,"TEMPE (SOUTHERN), AZ",GGS GENTLE 27 OZ,17 
5769,DOTHAN W AL,GGS GENTLE 27 OZ,41 
5772,"BEVERLY HILLS, FL",GGS GENTLE 27 OZ,40 
5774,HOUMA N LA,GGS GENTLE 27 OZ,50 
5776,OCEAN SPRINGS MS,GGS GENTLE 27 OZ,29 
5777,"BROOKLYN, CT",GGS GENTLE 27 OZ,12 
5779,"DAHLGREN, VA",GGS GENTLE 27 OZ,44 
5780,PARAGOULD AR,GGS GENTLE 27 OZ,1 
5786,"JASPER, GA",GGS GENTLE 27 OZ,6 
5795,"OXFORD, PA",GGS GENTLE 27 OZ,24 
5797,"ALBANY (E), GA",GGS GENTLE 27 OZ,5 
5802,"CANOVANAS, PR",GGS GENTLE 27 OZ,88 
5803,SAN JUAN PR,GGS GENTLE 27 OZ,18 
5804,INDIANAPOLIS IN,GGS GENTLE 27 OZ,0 
5806,GRAND FORKS NW ND,GGS GENTLE 27 OZ,59 
5807,COMPTON N. LB BLVD CA,GGS GENTLE 27 OZ,48 
5808,ELSA TX,GGS GENTLE 27 OZ,87 
5809,EDINBURG TX,GGS GENTLE 27 OZ,254 
5810,DALLAS CLARK & WHEATLAND,GGS GENTLE 27 OZ,55 
5812,BLUE RIDGE GA,GGS GENTLE 27 OZ,44 
5814,HOLLY SPRINGS GA,GGS GENTLE 27 OZ,31 
5815,MARIETTA MILFORD RD GA,GGS GENTLE 27 OZ,22 
5816,JACKSONVILLE SAN PABLO FL,GGS GENTLE 27 OZ,54 
5817,JACKSONVILLE MERRILL RD F,GGS GENTLE 27 OZ,7 
5819,FRUIT COVE FL,GGS GENTLE 27 OZ,47 
5820,JACKSONVILLE MIDDLEBURG F,GGS GENTLE 27 OZ,30 
5823,"DALLAS (SKILL), TX",GGS GENTLE 27 OZ,74 
5828,PUEBLO CO,GGS GENTLE 27 OZ,30 
5829,DANVILLE VA,GGS GENTLE 27 OZ,10 
5831,"LARGO, FL",GGS GENTLE 27 OZ,61 
5832,"MANDEVILLE, LA",GGS GENTLE 27 OZ,0 
5839,"MEDFORD, OR",GGS GENTLE 27 OZ,48 
5841,"MERIDIAN, ID",GGS GENTLE 27 OZ,5 
5842,"SOUTHGATE, MI",GGS GENTLE 27 OZ,3 
5843,"PATTERSON, CA",GGS GENTLE 27 OZ,30 
5844,"LIVONIA, MI",GGS GENTLE 27 OZ,65 
5845,"NICEVILLE, FL",GGS GENTLE 27 OZ,45 
5846,"KISSIMMEE, FL",GGS GENTLE 27 OZ,19 
5847,"POWHATAN, VA",GGS GENTLE 27 OZ,36 
5848,"ELK GROVE, CA",GGS GENTLE 27 OZ,48 
5854,"WESTCHESTER, FL",GGS GENTLE 27 OZ,(4)
5855,"WICHITA (W), KS",GGS GENTLE 27 OZ,56 
5859,"WASCO, CA",GGS GENTLE 27 OZ,74 
5861,"WARRENTON, OR",GGS GENTLE 27 OZ,1 
5863,"MIDWEST CITY, OK",GGS GENTLE 27 OZ,14 
5867,"BAYONNE, NJ",GGS GENTLE 27 OZ,12 
5871,"ORLANDO (OAK RIDGE), FL",GGS GENTLE 27 OZ,8 
5874,"TORRANCE, CA",GGS GENTLE 27 OZ,15 
5875,"ORLANDO, FL",GGS GENTLE 27 OZ,26 
5880,"FAIRFAX, VA",GGS GENTLE 27 OZ,11 
5881,"SPRINGFIELD, PA",GGS GENTLE 27 OZ,24 
5882,"PALM SPRINGS, FL",GGS GENTLE 27 OZ,47 
5886,"ENCINITAS, CA",GGS GENTLE 27 OZ,36 
5888,"CAMP HILL, PA",GGS GENTLE 27 OZ,22 
5889,"DALLAS (WEBB CHAPEL), TX",GGS GENTLE 27 OZ,32 
5890,"ATWATER, CA",GGS GENTLE 27 OZ,43 
5891,"PHILADELPHIA, PA",GGS GENTLE 27 OZ,6 
5893,"NOVI, MI",GGS GENTLE 27 OZ,6 
5894,ORLANDO (ALOMA),GGS GENTLE 27 OZ,48 
5898,"CORPUS CHRISTI, TX",GGS GENTLE 27 OZ,50 
5903,PHENIX CITY AL,GGS GENTLE 27 OZ,23 
5907,COLUMBUS BUENA VISTA GA,GGS GENTLE 27 OZ,6 
5911,"BOYNTON BEACH, FL",GGS GENTLE 27 OZ,26 
5912,GOULDS FL,GGS GENTLE 27 OZ,7 
5927,"FLORISSANT, MO",GGS GENTLE 27 OZ,49 
5929,"BATTLE GROUND, WA",GGS GENTLE 27 OZ,107 
5930,"ANAHEIM, CA",GGS GENTLE 27 OZ,36 
5932,"PEMBROKE PINES, FL",GGS GENTLE 27 OZ,36 
5935,"TIGARD, OR",GGS GENTLE 27 OZ,65 
5944,MT LAUREL NJ,GGS GENTLE 27 OZ,74 
5945,HIALEAH FL,GGS GENTLE 27 OZ,2 
5947,EL PASO TX,GGS GENTLE 27 OZ,2 
5954,WEST COVINA CA,GGS GENTLE 27 OZ,2 
5959,HOUSTON TX,GGS GENTLE 27 OZ,49 
5964,TAMPA 22ND AND HILL FL,GGS GENTLE 27 OZ,71 
5968,WASHINGTON DC,GGS GENTLE 27 OZ,4 
5969,CHANTILLY VA,GGS GENTLE 27 OZ,2 
5977,BURNSVILLE MN,GGS GENTLE 27 OZ,24 
5979,LINCOLN 3RD CA,GGS GENTLE 27 OZ,12 
5981,CARMICHAEL MADISON CA,GGS GENTLE 27 OZ,47 
5982,SACRAMENTO MARCONI CA,GGS GENTLE 27 OZ,13 
5987,ROYSE CITY TX,GGS GENTLE 27 OZ,55 
5988,ORLANDO BALDWIN FL,GGS GENTLE 27 OZ,1 
5990,WICHITA AMIDON KS,GGS GENTLE 27 OZ,43 
5991,WICHITA SENECA KS,GGS GENTLE 27 OZ,12 
5992,LAKEVILLE MN,GGS GENTLE 27 OZ,71 
5993,BEAVERTON CORNELL OR,GGS GENTLE 27 OZ,27 
5994,WEST LINN OR,GGS GENTLE 27 OZ,1 
6078,WYLIE MCMILLIAN TX,GGS GENTLE 27 OZ,0 
6098,MCALLEN E TX,GGS GENTLE 27 OZ,60 
6149,ORLANDO LANDSTAR FL,GGS GENTLE 27 OZ,18 
6165,GULFPORT PASS RD MS,GGS GENTLE 27 OZ,29 
6173,ROBERTSDALE AL,GGS GENTLE 27 OZ,60 
6178,AURORA COLFAX CO,GGS GENTLE 27 OZ,33 
6190,LABELLE FL,GGS GENTLE 27 OZ,160 
6226,VIRGINIA BEACH CENTERVILL,GGS GENTLE 27 OZ,2 
6243,CLEMMONS NC,GGS GENTLE 27 OZ,8 
6263,WINSTON SALEM UNIVERSITY,GGS GENTLE 27 OZ,5 
6286,KILLEEN SW TX,GGS GENTLE 27 OZ,46 
6300,PROSPER TX,GGS GENTLE 27 OZ,44 
6394,NORTH SHORE WI,GGS GENTLE 27 OZ,96 
6467,TYLER (HWY 31) TX,GGS GENTLE 27 OZ,80 
6469,BYRAM MS,GGS GENTLE 27 OZ,30 
6476,DANVILLE IN,GGS GENTLE 27 OZ,1 
6480,CHANDLER (FASHION CENTER),GGS GENTLE 27 OZ,1 
6500,INDEPENDENCE (NOLAND RD),GGS GENTLE 27 OZ,2 
6548,TAMPA FL,GGS GENTLE 27 OZ,37 
6577,SLIDELL ROBERT BLVD LA,GGS GENTLE 27 OZ,48 
6578,RICHLAND HILLS RUFE SNOW,GGS GENTLE 27 OZ,1 
6585,TOPEKA  KS,GGS GENTLE 27 OZ,1 
6590,LAKE CHARLES LA,GGS GENTLE 27 OZ,20 
6732,VALDOSTA GA,GGS GENTLE 27 OZ,43 
6851,SACHSE MURPHY TX,GGS GENTLE 27 OZ,2 
6876,JONESBORO SOUTH AR,GGS GENTLE 27 OZ,1 
6878,HAZEL GREEN AL,GGS GENTLE 27 OZ,(2)
