Club Number,Device Description,Serial Number,FedEx Tracking #,Date Shipped,
6460,SM1,22935559,560726594587,3/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726594587&locale=en_US&cntry_code=us
6460,SM1,228CB8C7,560726594587,3/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726594587&locale=en_US&cntry_code=us
6460,SM1,22E2790B,560726594587,3/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726594587&locale=en_US&cntry_code=us
6460,SM1,227D0D1E,560726594587,3/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726594587&locale=en_US&cntry_code=us
6460,SM1,228F5C77,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,2298C818,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22AAF61C,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22AC7CF3,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22AF59EC,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22B05111,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22CCCDF0,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22BEE05F,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22BBB277,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22BA15D1,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,22B4D99B,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6460,SM1,227C760E,560726596682,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726596682&locale=en_US&cntry_code=us
6462,SM1,22B1B56B,560726597369,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597369&locale=en_US&cntry_code=us
6462,SM1,229E4746,560726597369,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597369&locale=en_US&cntry_code=us
6462,SM1,22926FDA,560726597369,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597369&locale=en_US&cntry_code=us
6464,SM1,228D44B0,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22A17694,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22AC2CE0,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22B23A31,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22B74565,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22BD36A4,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22F1B9B8,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,22F44495,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6464,SM1,23009BD0,560726606140,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606140&locale=en_US&cntry_code=us
6471,SM1,238CA62E,560726493967,2/15/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726493967&locale=en_US&cntry_code=us
6471,SM1,22886D28,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22A98F39,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22AE7E1B,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22AF0012,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22BA327E,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22C9094B,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6471,SM1,22FC0F6E,560726607000,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726607000&locale=en_US&cntry_code=us
6474,SM1,233ED0F6,542048571983,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571983&locale=en_US&cntry_code=us
6474,SM1,233E2426,542048571983,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571983&locale=en_US&cntry_code=us
6474,SM1,22D5F5B5,542048571983,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571983&locale=en_US&cntry_code=us
6474,SM1,22D52424,542048571983,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571983&locale=en_US&cntry_code=us
6474,SM1,22C91AE2,542048571983,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571983&locale=en_US&cntry_code=us
6474,SM1,22FA78EB,560726605095,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605095&locale=en_US&cntry_code=us
6474,SM1,228122AD,560726605095,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605095&locale=en_US&cntry_code=us
6474,SM1,22876B36,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22FC145E,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22A92742,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22AFDF9A,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22B10918,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22B22DCF,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22BAD68A,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22BF2A50,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22D84585,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22B698E0,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22B7927D,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,22B79DB4,560726606161,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606161&locale=en_US&cntry_code=us
6474,SM1,228929E5,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,2293FCB9,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,2298AB9B,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22B31478,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22B58777,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22B7FA3D,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22B9752E,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22BAF5FC,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6474,SM1,22FB8E6B,560726605040,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605040&locale=en_US&cntry_code=us
6479,SM1,233475F6,560726426238,1/28/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726426238&locale=en_US&cntry_code=us
6479,SM1,22D3118E,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22B7212F,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22B67D31,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22F5E283,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22FA3D4F,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22AC2311,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22FE7B83,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,2294F561,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22800D47,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,2281248D,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,228593F7,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,23034858,560726606220,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606220&locale=en_US&cntry_code=us
6479,SM1,22CB4B33,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,23026048,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,23024D96,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22AE1F74,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22C879C5,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22BC0BA6,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22BA6BB3,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22A6BD44,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,229E1F05,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22945316,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,228EA0AB,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6479,SM1,22B33ECF,560726605073,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605073&locale=en_US&cntry_code=us
6482,SM1,24CB371E,542048468355,11/29/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048468355&locale=en_US&cntry_code=us
6482,SM1,23782F33,511595804962,1/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595804962&locale=en_US&cntry_code=us
6482,SM1,237E1516,511595804962,1/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595804962&locale=en_US&cntry_code=us
6482,SM1,24C5DC42,511595804962,1/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595804962&locale=en_US&cntry_code=us
6482,SM1,227EAB9F,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,2294D1A8,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,229D91EF,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22FC8333,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22AAB157,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22AF8056,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22F16CC3,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22EEB04E,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22B97E01,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22BA2830,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22BD602A,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,22BDCCF5,560726605100,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605100&locale=en_US&cntry_code=us
6482,SM1,228EC16D,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22A772BB,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22B28BA0,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22B70387,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22BA64E1,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22C291A8,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6482,SM1,22F9A324,560726604412,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604412&locale=en_US&cntry_code=us
6485,SM1,24BBDF92,542048374509,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048374509&locale=en_US&cntry_code=us
6485,SM1,23452745,542048374509,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048374509&locale=en_US&cntry_code=us
6485,SM1,234006AA,542048374509,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048374509&locale=en_US&cntry_code=us
6485,SM1,229FA8ED,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6485,SM1,22A28928,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6485,SM1,22A83DBD,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6485,SM1,22BD752A,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6485,SM1,22D81114,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6485,SM1,22E45712,560726605202,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605202&locale=en_US&cntry_code=us
6487,SM1,2337F2A5,560726448850,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448850&locale=en_US&cntry_code=us
6487,SM1,233BA33D,560726448850,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448850&locale=en_US&cntry_code=us
6487,SM1,233E6B44,560726448850,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448850&locale=en_US&cntry_code=us
6487,SM1,22E48183,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22D8EA23,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22B07AC9,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22A51977,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22A46446,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,229797CF,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,228466CC,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22838296,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,227F3AEE,560726605018,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605018&locale=en_US&cntry_code=us
6487,SM1,22D9131A,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,22BCAEBD,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,22BA200C,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,22B8A18F,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,2295D835,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,2288066F,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,22822A92,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,22820E3D,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6487,SM1,227F843A,560726608863,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608863&locale=en_US&cntry_code=us
6489,SM1,24B853C4,542048516052,12/15/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048516052&locale=en_US&cntry_code=us
6489,SM1,22E1FF29,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22D8E3A9,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22D76417,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22E67327,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22E6ABA9,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22E895DD,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22B8B486,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22B4C11A,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22B2C03D,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,22B0260E,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,229B002F,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6489,SM1,228F6E49,560726605030,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605030&locale=en_US&cntry_code=us
6501,SM1,22C3AB16,560726605084,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605084&locale=en_US&cntry_code=us
6501,SM1,22FCB405,560726605084,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605084&locale=en_US&cntry_code=us
6502,SM1,22B88481,560726604397,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604397&locale=en_US&cntry_code=us
6502,SM1,22DF6036,560726604397,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604397&locale=en_US&cntry_code=us
6502,SM1,22F0C43B,560726604397,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604397&locale=en_US&cntry_code=us
6502,SM1,22B39C48,560726604397,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604397&locale=en_US&cntry_code=us
6503,SM1,22B86C71,560726602626,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602626&locale=en_US&cntry_code=us
6503,SM1,22B9D038,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22BA28EC,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22DDEBF5,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22FE9518,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,23008DB6,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,224B2FE7,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,227C4A57,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22844B6D,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,229A6960,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22B12871,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22AEB538,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6503,SM1,22AD0737,560726602615,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602615&locale=en_US&cntry_code=us
6505,SM1,2379A088,542048516361,12/15/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048516361&locale=en_US&cntry_code=us
6505,SM1,23016D2F,560726602589,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602589&locale=en_US&cntry_code=us
6505,SM1,228A56BF,560726602589,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602589&locale=en_US&cntry_code=us
6505,SM1,22A5497A,560726602589,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602589&locale=en_US&cntry_code=us
6505,SM1,22AB4828,560726602589,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602589&locale=en_US&cntry_code=us
6505,SM1,22D3FC11,560726602589,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602589&locale=en_US&cntry_code=us
6505,SM1,22A32FB5,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,22A887BE,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,2299EDD3,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,2292C322,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,22ADBE6A,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,22B0996B,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6505,SM1,22BC8204,560726605007,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605007&locale=en_US&cntry_code=us
6506,SM1,22EC803D,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22DA83D8,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22BD2B33,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22B42632,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22B355FE,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22AEF935,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
